0,0,34.5729,453513
0,0,0.0326738,0
1,0,23.3738,305028
0,0,10.8177,139699
1,0,3.77948,55713
0,0,3.91109,51228
1,0,42.8157,552121
0,0,1.88517,23708
1,0,7.937,104115
0,0,4.46982,63313
1,0,0.243274,2700
0,2,8.34123,61786
1,2,14.4486,111664
0,2,0.987848,7669
1,2,68.2416,528724
0,2,12.9216,97160
1,2,30.1443,238717
0,2,34.1159,251682
1,2,0.00932069,0
0,2,12.2807,87744
1,2,6.31027,50582
0,6,2.57163,7846
1,6,16.0605,55817
0,6,1.58744,5703
1,6,29.5351,108965
0,6,0.857299,2897
1,6,1.01523,3569
0,6,9.82807,33015
1,6,0.49534,1785
0,6,0.122812,88
1,6,5.16673,28919
0,12,2.5838,7375
1,12,2.13835,6394
0,12,4.67224,13390
1,12,13.3535,36370
0,12,0.377202,196
1,12,4.13939,11718
0,12,0.791728,1665
1,12,1.1445,3363
0,12,32.2014,83410
1,12,0.744395,1345
0,0,0.24802,2751
1,0,0.172157,2000
0,0,79.6442,981539
1,0,0.256121,3350
0,0,5.44228,68444
1,0,0.052111,162
0,0,0.0269183,98
1,0,10.0705,124859
0,0,20.8327,252286
1,0,10.8542,132666
0,2,0.0586624,261
1,2,20.9499,170703
0,2,0.0285589,0
1,2,0.212325,1199
0,2,182.165,1371304
1,2,0.436643,3241
0,2,5.61121,46678
1,2,2.03979,16767
0,2,4.21471,31233
1,2,9.91296,77899
0,6,2.92321,9304
1,6,0.137878,45
0,6,3.80651,12194
1,6,5.34599,23507
0,6,11.2541,34276
1,6,0.937999,3280
0,6,13.4968,46131
1,6,10.0122,45620
0,6,0.313075,1206
1,6,2.45457,7512
0,12,12.9508,34954
1,12,2.99496,8125
0,12,0.379134,61
1,12,1.23801,3644
0,12,12.7534,33218
1,12,2.49697,7452
0,12,0.936253,2599
1,12,4.51646,13210
0,12,21.5306,55294
1,12,1.7232,4933
0,0,26.896,327516
1,0,215.806,2664177
0,0,143.101,1722984
1,0,4.14308,50265
0,0,12.9382,158786
1,0,21.0728,268971
0,0,0.664871,8237
1,0,0.135783,1457
0,0,43.8007,537720
1,0,3.91883,49690
0,2,17.5939,132751
1,2,0.00109164,0
0,2,0.0479116,19
1,2,0.069433,0
0,2,60.2378,448826
1,2,0.103758,136
0,2,5.07506,36972
1,2,5.48617,44572
0,2,1.27901,9591
1,2,1.70893,12636
0,6,0.525357,1000
1,6,30.4346,139458
0,6,23.1699,77292
1,6,0.124463,446
0,6,7.93223,24423
1,6,1.44781,5195
0,6,10.3606,33829
1,6,0.573514,2000
0,6,11.0341,34571
1,6,0.468437,1680
0,12,1.06405,2911
1,12,20.1994,52858
0,12,0.78091,2090
1,12,1.28625,3615
0,12,22.9071,59340
1,12,1.34343,3815
0,12,1.82802,4977
1,12,0.497135,1425
0,12,0.269162,0
1,12,0.267314,742
0,0,24.1044,299924
1,0,15.4614,183745
0,0,168.123,2073353
1,0,0.120193,1000
0,0,7.92488,99087
1,0,0.000453161,0
0,0,0.0476525,352
1,0,2.24727,30753
0,0,60.6749,753327
1,0,0.133805,1437
0,2,0.814535,6079
1,2,0.0543883,98
0,2,2.7855,23450
1,2,19.1856,150662
0,2,3.37632,27053
1,2,0.301603,2684
0,2,15.0983,110975
1,2,0.0477995,0
0,2,3.94096,29227
1,2,0.742229,5711
0,6,0.0787961,88
1,6,0.0447287,0
0,6,5.6695,18701
1,6,0.0439416,0
0,6,21.1527,75465
1,6,41.8394,155752
0,6,0.579054,1123
1,6,2.61406,14367
0,6,5.35876,24807
1,6,0.120717,68
0,12,0.658908,1286
1,12,3.05049,8709
0,12,0.00413372,0
1,12,33.6252,88406
0,12,0.345813,0
1,12,1.78513,5220
0,12,2.11072,6054
1,12,3.0193,8003
0,12,3.77009,10692
1,12,1.52236,4446
0,0,30.6929,376206
1,0,3.4625,40123
0,0,3.13275,39117
1,0,2.0727,25135
0,0,6.74828,86701
1,0,6.35291,81301
0,0,24.6377,299629
1,0,7.83998,99162
0,0,0.189542,2000
1,0,10.2459,127878
0,2,0.40509,2708
1,2,0.469618,4000
0,2,32.6932,245455
1,2,6.10558,44060
0,2,35.1521,250378
1,2,0.277117,2000
0,2,0.0474609,124
1,2,7.87547,64594
0,2,12.4214,97525
1,2,57.4522,442585
0,6,0.1545,57
1,6,1.6541,5289
0,6,0.524702,2226
1,6,2.16824,7709
0,6,0.149473,0
1,6,0.0816941,118
0,6,0.630542,2000
1,6,1.39955,4492
0,6,7.25893,23399
1,6,1.23006,5668
0,12,8.80724,22712
1,12,5.41056,15674
0,12,1.85458,5156
1,12,1.10582,3148
0,12,21.3613,54474
1,12,12.037,33244
0,12,2.67964,7595
1,12,2.30075,6740
0,12,3.24625,9095
1,12,10.8722,29634
0,0,19.7476,247273
1,0,0.175282,1568
0,0,5.92155,72149
1,0,4.85118,58938
0,0,17.5165,220896
1,0,36.1085,454586
0,0,0.0220838,0
1,0,26.0203,323281
0,0,0.14093,1299
1,0,80.4341,976973
0,2,2.00701,14162
1,2,18.4414,137628
0,2,13.4911,97071
1,2,11.8773,94852
0,2,12.1327,89251
1,2,0.311668,2608
0,2,0.571296,3508
1,2,0.563875,4556
0,2,3.88984,31192
1,2,6.06979,47337
0,6,35.1055,109903
1,6,4.26647,14710
0,6,2.29214,6721
1,6,2.01567,6008
0,6,0.401518,612
1,6,11.2852,35616
0,6,11.3048,36614
1,6,5.30865,18699
0,6,18.1321,63652
1,6,4.88721,17088
0,12,0.581081,1235
1,12,5.85543,17277
0,12,4.28552,12292
1,12,5.90747,17285
0,12,4.43844,12634
1,12,0.475535,1000
0,12,4.61986,12605
0,0,14.5605,192457
1,0,11.3337,154438
0,0,12.5536,159816
1,0,2.7873,34936
0,0,2.02301,27164
1,0,27.6658,378212
0,0,1.64022,20920
1,0,0.640624,9703
0,0,0.24021,3000
1,0,6.077,79469
0,2,25.1481,185909
1,2,0.860225,6681
0,2,0.0573117,213
1,2,8.68923,62674
0,2,0.832804,6427
1,2,7.1725,53218
0,2,7.75479,56817
1,2,0.970086,7790
0,2,15.8007,119646
1,2,0.0129179,0
0,6,0.106846,418
1,6,0.564847,2916
0,6,1.94047,7694
1,6,16.682,81531
0,6,3.72372,16429
1,6,0.198475,0
0,6,21.052,73081
1,6,0.844972,4697
0,6,0.972271,4713
1,6,1.11116,6403
0,12,7.19652,20363
1,12,1.6503,4304
0,12,2.07122,6199
1,12,13.9793,39032
0,12,3.06404,8532
1,12,2.32737,7085
0,12,1.10496,3409
1,12,4.06345,12565
0,12,0.299005,144
1,12,1.25749,3915
0,0,15.0553,192580
1,0,8.50793,114487
0,0,-318.291,3972778
1,0,1.19142,14850
0,0,53.3391,662753
1,0,0.139042,1535
0,0,1.06632,13530
1,0,24.1104,305119
0,0,0.130867,1087
1,0,0.361429,5000
0,2,2.42084,20376
1,2,3.3817,28641
0,2,13.1074,100045
1,2,0.548452,4863
0,2,1.11169,9569
1,2,3.7593,30207
0,2,0.0732135,686
1,2,8.84576,66631
0,2,0.747703,6579
1,2,20.133,152972
0,6,2.16675,11295
1,6,12.7685,50771
0,6,11.9028,44423
1,6,5.35681,20317
0,6,4.24653,22989
1,6,1.86861,9958
0,6,0.0758002,28
1,6,11.6036,49960
0,6,0.0157262,0
1,6,5.61073,26736
0,12,1.60836,4735
1,12,0.653625,2015
0,12,0.297764,0
1,12,3.66609,10911
0,12,13.2022,35034
1,12,1.33844,3644
0,12,1.18084,3522
1,12,6.13718,18462
0,12,9.82168,26893
1,12,7.5265,22002
0,0,0.389935,5000
1,0,1.86746,23063
0,0,0.086471,318
1,0,2.18227,29627
0,0,3.25784,39610
1,0,0.554479,7603
0,0,51.5287,653149
1,0,0.602873,8617
0,0,40.1311,502797
1,0,24.0205,299999
0,2,68.4213,502665
1,2,1.23993,9590
0,2,3.5471,26867
1,2,0.126938,356
0,2,9.49842,70584
1,2,11.1135,86541
0,2,27.4913,204101
1,2,4.13868,30899
0,2,1.9259,14567
1,2,3.5858,26679
0,6,2.98244,15696
1,6,3.30022,18094
0,6,0.962591,5154
1,6,3.42926,18468
0,6,0.669923,3820
1,6,0.577426,3332
0,6,7.88055,30667
1,6,1.60571,8477
0,6,10.3968,38920
1,6,2.95035,16547
0,12,9.83525,27952
1,12,1.53967,4408
0,12,4.90631,14531
1,12,2.7869,8059
0,12,11.1419,31120
1,12,3.29372,10361
0,12,2.21379,6632
1,12,0.64833,1099
0,12,3.9912,11925
1,12,1.92386,5857
0,0,207.519,2590145
1,0,0.0223246,245
0,0,0.08541,1000
1,0,0.353448,4216
0,0,0.750257,9634
1,0,1.73398,21374
0,0,1.88652,23280
1,0,21.0365,261633
0,0,20.8572,260972
1,0,0.414516,4517
0,2,19.5066,142269
1,2,0.106341,0
0,2,0.0205831,25
1,2,0.0997739,613
0,2,15.5271,122672
1,2,4.71532,34862
