started working
L,4.62769,4.62769,3.73937,3.73937,3.7701,3.7701,
L,4.74818,4.74818,3.73937,3.73937,3.7701,3.7701,
L,4.86824,4.86824,3.73937,3.73937,3.7701,3.7701,
L,4.98983,4.98983,3.73937,3.73937,3.7701,3.7701,
U,5.11043,5.11043,5.12569,5.12569,5.16802,5.16802,
L,5.17801,5.17801,5.12569,5.12569,5.16802,5.16802,
L,5.26818,5.26818,5.12569,5.12569,5.16802,5.16802,
L,5.38957,5.38957,5.12569,5.12569,5.16802,5.16802,
L,5.51897,5.51897,5.12569,5.12569,5.16802,5.16802,
L,5.63805,5.63805,5.12569,5.12569,5.16802,5.16802,
L,5.7593,5.7593,5.12569,5.12569,5.16802,5.16802,
L,5.8802,5.8802,5.12569,5.12569,5.16802,5.16802,
L,6.00033,6.00033,5.12569,5.12569,5.16802,5.16802,
L,6.12119,6.12119,5.12569,5.12569,5.16802,5.16802,
L,6.24188,6.24188,5.12569,5.12569,5.16802,5.16802,
L,6.36219,6.36219,5.12569,5.12569,5.16802,5.16802,
U,6.49053,6.49053,6.50462,6.50462,6.54515,6.54515,
L,6.55539,6.55539,6.50462,6.50462,6.54515,6.54515,
L,6.64765,6.64765,6.50462,6.50462,6.54515,6.54515,
L,6.76945,6.76945,6.50462,6.50462,6.54515,6.54515,
L,6.88923,6.88923,6.50462,6.50462,6.54515,6.54515,
L,7.0095,7.0095,6.50462,6.50462,6.54515,6.54515,
L,7.13163,7.13163,6.50462,6.50462,6.54515,6.54515,
L,7.25329,7.25329,6.50462,6.50462,6.54515,6.54515,
L,7.37552,7.37552,6.50462,6.50462,6.54515,6.54515,
L,7.50641,7.50641,6.50462,6.50462,6.54515,6.54515,
L,7.62663,7.62663,6.50462,6.50462,6.54515,6.54515,
L,7.74912,7.74912,6.50462,6.50462,6.54515,6.54515,
U,7.87123,7.87123,7.88804,7.88804,7.92833,7.92833,
L,7.93829,7.93829,7.88804,7.88804,7.92833,7.92833,
L,8.03072,8.03072,7.88804,7.88804,7.92833,7.92833,
L,8.15324,8.15324,7.88804,7.88804,7.92833,7.92833,
L,8.27515,8.27515,7.88804,7.88804,7.92833,7.92833,
L,8.39605,8.39605,7.88804,7.88804,7.92833,7.92833,
L,8.52504,8.52504,7.88804,7.88804,7.92833,7.92833,
L,8.65265,8.65265,7.88804,7.88804,7.92833,7.92833,
L,8.77456,8.77456,7.88804,7.88804,7.92833,7.92833,
L,8.89633,8.89633,7.88804,7.88804,7.92833,7.92833,
L,9.01798,9.01798,7.88804,7.88804,7.92833,7.92833,
L,9.13943,9.13943,7.88804,7.88804,7.92833,7.92833,
U,9.26904,9.26904,9.27973,9.27973,9.31413,9.31413,
L,9.32451,9.32451,9.27973,9.27973,9.31413,9.31413,
L,9.42244,9.42244,9.27973,9.27973,9.31413,9.31413,
L,9.54333,9.54333,9.27973,9.27973,9.31413,9.31413,
L,9.66576,9.66576,9.27973,9.27973,9.31413,9.31413,
L,9.78741,9.78741,9.27973,9.27973,9.31413,9.31413,
L,9.90874,9.90874,9.27973,9.27973,9.31413,9.31413,
L,10.0299,10.0299,9.27973,9.27973,9.31413,9.31413,
L,10.1608,10.1608,9.27973,9.27973,9.31413,9.31413,
L,10.2816,10.2816,9.27973,9.27973,9.31413,9.31413,
L,10.4058,10.4058,9.27973,9.27973,9.31413,9.31413,
L,10.5306,10.5306,9.27973,9.27973,9.31413,9.31413,
U,10.6582,10.6582,10.6729,10.6729,10.7155,10.7155,
L,10.7263,10.7263,10.6729,10.6729,10.7155,10.7155,
L,10.8194,10.8194,10.6729,10.6729,10.7155,10.7155,
L,10.9408,10.9408,10.6729,10.6729,10.7155,10.7155,
L,11.063,11.063,10.6729,10.6729,10.7155,10.7155,
L,11.1601,11.1601,10.6729,10.6729,10.7155,10.7155,
L,11.2549,11.2549,10.6729,10.6729,10.7155,10.7155,
L,11.3512,11.3512,10.6729,10.6729,10.7155,10.7155,
L,11.4501,11.4501,10.6729,10.6729,10.7155,10.7155,
L,11.5486,11.5486,10.6729,10.6729,10.7155,10.7155,
L,11.6403,11.6403,10.6729,10.6729,10.7155,10.7155,
L,11.7325,11.7325,10.6729,10.6729,10.7155,10.7155,
U,11.8248,11.8248,11.8299,11.8299,11.833,11.833,
L,11.843,11.843,11.8299,11.8299,11.833,11.833,
L,11.9468,11.9468,11.8299,11.8299,11.833,11.833,
L,12.039,12.039,11.8299,11.8299,11.833,11.833,
L,12.1305,12.1305,11.8299,11.8299,11.833,11.833,
L,12.227,12.227,11.8299,11.8299,11.833,11.833,
L,12.3182,12.3182,11.8299,11.8299,11.833,11.833,
L,12.4275,12.4275,11.8299,11.8299,11.833,11.833,
L,12.5343,12.5343,11.8299,11.8299,11.833,11.833,
L,12.636,12.636,11.8299,11.8299,11.833,11.833,
L,12.7352,12.7352,11.8299,11.8299,11.833,11.833,
L,12.8235,12.8235,11.8299,11.8299,11.833,11.833,
U,12.9234,12.9234,12.9288,12.9288,12.9329,12.9329,
L,12.9438,12.9438,12.9288,12.9288,12.9329,12.9329,
L,13.0359,13.0359,12.9288,12.9288,12.9329,12.9329,
L,13.1373,13.1373,12.9288,12.9288,12.9329,12.9329,
L,13.238,13.238,12.9288,12.9288,12.9329,12.9329,
L,13.3261,13.3261,12.9288,12.9288,12.9329,12.9329,
L,13.4332,13.4332,12.9288,12.9288,12.9329,12.9329,
L,13.5341,13.5341,12.9288,12.9288,12.9329,12.9329,
L,13.6335,13.6335,12.9288,12.9288,12.9329,12.9329,
L,13.732,13.732,12.9288,12.9288,12.9329,12.9329,
L,13.831,13.831,12.9288,12.9288,12.9329,12.9329,
L,13.9305,13.9305,12.9288,12.9288,12.9329,12.9329,
U,14.0181,14.0181,14.0216,14.0216,14.0232,14.0232,
L,14.0313,14.0313,14.0216,14.0216,14.0232,14.0232,
L,14.1241,14.1241,14.0216,14.0216,14.0232,14.0232,
L,14.2231,14.2231,14.0216,14.0216,14.0232,14.0232,
L,14.322,14.322,14.0216,14.0216,14.0232,14.0232,
L,14.4309,14.4309,14.0216,14.0216,14.0232,14.0232,
L,14.5323,14.5323,14.0216,14.0216,14.0232,14.0232,
L,14.634,14.634,14.0216,14.0216,14.0232,14.0232,
L,14.7339,14.7339,14.0216,14.0216,14.0232,14.0232,
L,14.8332,14.8332,14.0216,14.0216,14.0232,14.0232,
L,14.9334,14.9334,14.0216,14.0216,14.0232,14.0232,
L,15.0338,15.0338,14.0216,14.0216,14.0232,14.0232,
U,15.1339,15.1339,15.1392,15.1392,15.143,15.143,
L,15.1541,15.1541,15.1392,15.1392,15.143,15.143,
L,15.2435,15.2435,15.1392,15.1392,15.143,15.143,
L,15.3434,15.3434,15.1392,15.1392,15.143,15.143,
L,15.4515,15.4515,15.1392,15.1392,15.143,15.143,
L,15.5568,15.5568,15.1392,15.1392,15.143,15.143,
L,15.6554,15.6554,15.1392,15.1392,15.143,15.143,
L,15.7547,15.7547,15.1392,15.1392,15.143,15.143,
L,15.8428,15.8428,15.1392,15.1392,15.143,15.143,
L,15.9421,15.9421,15.1392,15.1392,15.143,15.143,
L,16.0428,16.0428,15.1392,15.1392,15.143,15.143,
L,16.1425,16.1425,15.1392,15.1392,15.143,15.143,
U,16.2429,16.2429,16.2485,16.2485,16.2519,16.2519,
L,16.2631,16.2631,16.2485,16.2485,16.2519,16.2519,
L,16.3548,16.3548,16.2485,16.2485,16.2519,16.2519,
L,16.464,16.464,16.2485,16.2485,16.2519,16.2519,
L,16.5638,16.5638,16.2485,16.2485,16.2519,16.2519,
L,16.6669,16.6669,16.2485,16.2485,16.2519,16.2519,
L,16.7554,16.7554,16.2485,16.2485,16.2519,16.2519,
L,16.8862,16.8862,16.2485,16.2485,16.2519,16.2519,
L,17.0149,17.0149,16.2485,16.2485,16.2519,16.2519,
L,17.1532,17.1532,16.2485,16.2485,16.2519,16.2519,
L,17.2805,17.2805,16.2485,16.2485,16.2519,16.2519,
L,17.4174,17.4174,16.2485,16.2485,16.2519,16.2519,
U,17.5569,17.5569,17.5698,17.5698,17.5667,17.5667,
L,17.6011,17.6011,17.5698,17.5698,17.5667,17.5667,
L,17.6932,17.6932,17.5698,17.5698,17.5667,17.5667,
L,17.8385,17.8385,17.5698,17.5698,17.5667,17.5667,
L,18.0908,18.0908,17.5698,17.5698,17.5667,17.5667,
L,18.1861,18.1861,17.5698,17.5698,17.5667,17.5667,
L,18.3203,18.3203,17.5698,17.5698,17.5667,17.5667,
L,18.4729,18.4729,17.5698,17.5698,17.5667,17.5667,
L,18.6257,18.6257,17.5698,17.5698,17.5667,17.5667,
L,18.7741,18.7741,17.5698,17.5698,17.5667,17.5667,
L,18.9213,18.9213,17.5698,17.5698,17.5667,17.5667,
L,19.0844,19.0844,17.5698,17.5698,17.5667,17.5667,
U,19.2909,19.2909,19.2965,19.2965,19.3742,19.3742,
L,19.3877,19.3877,19.2965,19.2965,19.3742,19.3742,
L,19.5258,19.5258,19.2965,19.2965,19.3742,19.3742,
L,19.6487,19.6487,19.2965,19.2965,19.3742,19.3742,
L,19.7697,19.7697,19.2965,19.2965,19.3742,19.3742,
L,19.8891,19.8891,19.2965,19.2965,19.3742,19.3742,
L,20.0098,20.0098,19.2965,19.2965,19.3742,19.3742,
L,20.1304,20.1304,19.2965,19.2965,19.3742,19.3742,
L,20.2522,20.2522,19.2965,19.2965,19.3742,19.3742,
L,20.3702,20.3702,19.2965,19.2965,19.3742,19.3742,
L,20.4993,20.4993,19.2965,19.2965,19.3742,19.3742,
L,20.6255,20.6255,19.2965,19.2965,19.3742,19.3742,
U,20.7476,20.7476,20.7802,20.7802,20.7653,20.7653,
L,20.7931,20.7931,20.7802,20.7802,20.7653,20.7653,
L,20.8814,20.8814,20.7802,20.7802,20.7653,20.7653,
L,21.0031,21.0031,20.7802,20.7802,20.7653,20.7653,
L,21.1232,21.1232,20.7802,20.7802,20.7653,20.7653,
L,21.243,21.243,20.7802,20.7802,20.7653,20.7653,
L,21.3636,21.3636,20.7802,20.7802,20.7653,20.7653,
L,21.4903,21.4903,20.7802,20.7802,20.7653,20.7653,
L,21.6125,21.6125,20.7802,20.7802,20.7653,20.7653,
L,21.7325,21.7325,20.7802,20.7802,20.7653,20.7653,
L,21.8519,21.8519,20.7802,20.7802,20.7653,20.7653,
L,21.9715,21.9715,20.7802,20.7802,20.7653,20.7653,
U,22.0909,22.0909,22.1108,22.1108,22.1242,22.1242,
L,22.1334,22.1334,22.1108,22.1108,22.1242,22.1242,
L,22.221,22.221,22.1108,22.1108,22.1242,22.1242,
L,22.3425,22.3425,22.1108,22.1108,22.1242,22.1242,
L,22.4449,22.4449,22.1108,22.1108,22.1242,22.1242,
L,22.5386,22.5386,22.1108,22.1108,22.1242,22.1242,
L,22.6395,22.6395,22.1108,22.1108,22.1242,22.1242,
L,22.7353,22.7353,22.1108,22.1108,22.1242,22.1242,
L,22.8322,22.8322,22.1108,22.1108,22.1242,22.1242,
L,22.9293,22.9293,22.1108,22.1108,22.1242,22.1242,
L,23.0235,23.0235,22.1108,22.1108,22.1242,22.1242,
L,23.1104,23.1104,22.1108,22.1108,22.1242,22.1242,
U,23.1997,23.1997,23.2045,23.2045,23.2039,23.2039,
L,23.2179,23.2179,23.2045,23.2045,23.2039,23.2039,
L,23.3057,23.3057,23.2045,23.2045,23.2039,23.2039,
L,23.3948,23.3948,23.2045,23.2045,23.2039,23.2039,
L,23.4915,23.4915,23.2045,23.2045,23.2039,23.2039,
L,23.5815,23.5815,23.2045,23.2045,23.2039,23.2039,
L,23.6711,23.6711,23.2045,23.2045,23.2039,23.2039,
L,23.7608,23.7608,23.2045,23.2045,23.2039,23.2039,
L,23.8502,23.8502,23.2045,23.2045,23.2039,23.2039,
L,23.9392,23.9392,23.2045,23.2045,23.2039,23.2039,
L,24.0294,24.0294,23.2045,23.2045,23.2039,23.2039,
L,24.1191,24.1191,23.2045,23.2045,23.2039,23.2039,
U,24.2108,24.2108,24.2154,24.2154,24.215,24.215,
L,24.2285,24.2285,24.2154,24.2154,24.215,24.215,
L,24.3172,24.3172,24.2154,24.2154,24.215,24.215,
L,24.4082,24.4082,24.2154,24.2154,24.215,24.215,
L,24.4978,24.4978,24.2154,24.2154,24.215,24.215,
L,24.6123,24.6123,24.2154,24.2154,24.215,24.215,
L,24.7163,24.7163,24.2154,24.2154,24.215,24.215,
L,24.8219,24.8219,24.2154,24.2154,24.215,24.215,
L,24.927,24.927,24.2154,24.2154,24.215,24.215,
L,25.0483,25.0483,24.2154,24.2154,24.215,24.215,
L,25.1681,25.1681,24.2154,24.2154,24.215,24.215,
L,25.2876,25.2876,24.2154,24.2154,24.215,24.215,
U,25.4119,25.4119,25.4174,25.4174,25.4327,25.4327,
L,25.4487,25.4487,25.4174,25.4174,25.4327,25.4327,
L,25.5389,25.5389,25.4174,25.4174,25.4327,25.4327,
L,25.6556,25.6556,25.4174,25.4174,25.4327,25.4327,
L,25.7764,25.7764,25.4174,25.4174,25.4327,25.4327,
L,25.8954,25.8954,25.4174,25.4174,25.4327,25.4327,
L,26.0216,26.0216,25.4174,25.4174,25.4327,25.4327,
L,26.1413,26.1413,25.4174,25.4174,25.4327,25.4327,
L,26.2609,26.2609,25.4174,25.4174,25.4327,25.4327,
L,26.3799,26.3799,25.4174,25.4174,25.4327,25.4327,
L,26.5065,26.5065,25.4174,25.4174,25.4327,25.4327,
L,26.6307,26.6307,25.4174,25.4174,25.4327,25.4327,
U,26.7512,26.7512,26.7702,26.7702,26.7837,26.7837,
L,26.7934,26.7934,26.7702,26.7702,26.7837,26.7837,
L,26.8807,26.8807,26.7702,26.7702,26.7837,26.7837,
L,27.0007,27.0007,26.7702,26.7702,26.7837,26.7837,
L,27.122,27.122,26.7702,26.7702,26.7837,26.7837,
L,27.2414,27.2414,26.7702,26.7702,26.7837,26.7837,
L,27.3533,27.3533,26.7702,26.7702,26.7837,26.7837,
L,27.4837,27.4837,26.7702,26.7702,26.7837,26.7837,
L,27.6047,27.6047,26.7702,26.7702,26.7837,26.7837,
L,27.7258,27.7258,26.7702,26.7702,26.7837,26.7837,
L,27.8458,27.8458,26.7702,26.7702,26.7837,26.7837,
L,27.9669,27.9669,26.7702,26.7702,26.7837,26.7837,
U,28.087,28.087,28.106,28.106,28.1195,28.1195,
L,28.1289,28.1289,28.106,28.106,28.1195,28.1195,
L,28.217,28.217,28.106,28.106,28.1195,28.1195,
L,28.3371,28.3371,28.106,28.106,28.1195,28.1195,
L,28.466,28.466,28.106,28.106,28.1195,28.1195,
L,28.585,28.585,28.106,28.106,28.1195,28.1195,
L,28.7055,28.7055,28.106,28.106,28.1195,28.1195,
L,28.8253,28.8253,28.106,28.106,28.1195,28.1195,
L,28.9454,28.9454,28.106,28.106,28.1195,28.1195,
L,29.0651,29.0651,28.106,28.106,28.1195,28.1195,
L,29.1842,29.1842,28.106,28.106,28.1195,28.1195,
L,29.3037,29.3037,28.106,28.106,28.1195,28.1195,
U,29.4309,29.4309,29.4484,29.4484,29.4629,29.4629,
L,29.4724,29.4724,29.4484,29.4484,29.4629,29.4629,
L,29.5604,29.5604,29.4484,29.4484,29.4629,29.4629,
L,29.6814,29.6814,29.4484,29.4484,29.4629,29.4629,
L,29.8021,29.8021,29.4484,29.4484,29.4629,29.4629,
L,29.9224,29.9224,29.4484,29.4484,29.4629,29.4629,
L,30.0418,30.0418,29.4484,29.4484,29.4629,29.4629,
L,30.1624,30.1624,29.4484,29.4484,29.4629,29.4629,
L,30.2853,30.2853,29.4484,29.4484,29.4629,29.4629,
L,30.4098,30.4098,29.4484,29.4484,29.4629,29.4629,
L,30.5321,30.5321,29.4484,29.4484,29.4629,29.4629,
L,30.6533,30.6533,29.4484,29.4484,29.4629,29.4629,
U,30.7729,30.7729,30.7932,30.7932,30.8063,30.8063,
L,30.8158,30.8158,30.7932,30.7932,30.8063,30.8063,
L,30.9033,30.9033,30.7932,30.7932,30.8063,30.8063,
L,31.0247,31.0247,30.7932,30.7932,30.8063,30.8063,
L,31.1469,31.1469,30.7932,30.7932,30.8063,30.8063,
L,31.2728,31.2728,30.7932,30.7932,30.8063,30.8063,
L,31.3926,31.3926,30.7932,30.7932,30.8063,30.8063,
L,31.5188,31.5188,30.7932,30.7932,30.8063,30.8063,
L,31.6391,31.6391,30.7932,30.7932,30.8063,30.8063,
L,31.7583,31.7583,30.7932,30.7932,30.8063,30.8063,
L,31.8775,31.8775,30.7932,30.7932,30.8063,30.8063,
L,31.9977,31.9977,30.7932,30.7932,30.8063,30.8063,
U,32.1172,32.1172,32.1367,32.1367,32.1505,32.1505,
L,32.1606,32.1606,32.1367,32.1367,32.1505,32.1505,
L,32.2487,32.2487,32.1367,32.1367,32.1505,32.1505,
L,32.3702,32.3702,32.1367,32.1367,32.1505,32.1505,
L,32.4965,32.4965,32.1367,32.1367,32.1505,32.1505,
L,32.616,32.616,32.1367,32.1367,32.1505,32.1505,
L,32.7359,32.7359,32.1367,32.1367,32.1505,32.1505,
L,32.8559,32.8559,32.1367,32.1367,32.1505,32.1505,
L,32.9763,32.9763,32.1367,32.1367,32.1505,32.1505,
L,33.0969,33.0969,32.1367,32.1367,32.1505,32.1505,
L,33.2166,33.2166,32.1367,32.1367,32.1505,32.1505,
L,33.3368,33.3368,32.1367,32.1367,32.1505,32.1505,
U,33.4645,33.4645,33.4958,33.4958,33.481,33.481,
L,33.5084,33.5084,33.4958,33.4958,33.481,33.481,
L,33.6012,33.6012,33.4958,33.4958,33.481,33.481,
L,33.7225,33.7225,33.4958,33.4958,33.481,33.481,
L,33.8424,33.8424,33.4958,33.4958,33.481,33.481,
L,33.958,33.958,33.4958,33.4958,33.481,33.481,
L,34.0792,34.0792,33.4958,33.4958,33.481,33.481,
L,34.2011,34.2011,33.4958,33.4958,33.481,33.481,
L,34.3214,34.3214,33.4958,33.4958,33.481,33.481,
L,34.4491,34.4491,33.4958,33.4958,33.481,33.481,
L,34.5757,34.5757,33.4958,33.4958,33.481,33.481,
L,34.6954,34.6954,33.4958,33.4958,33.481,33.481,
U,34.817,34.817,34.8514,34.8514,34.8336,34.8336,
L,34.8644,34.8644,34.8514,34.8514,34.8336,34.8336,
L,34.9524,34.9524,34.8514,34.8514,34.8336,34.8336,
L,35.0785,35.0785,34.8514,34.8514,34.8336,34.8336,
L,35.2043,35.2043,34.8514,34.8514,34.8336,34.8336,
L,35.3239,35.3239,34.8514,34.8514,34.8336,34.8336,
L,35.4522,35.4522,34.8514,34.8514,34.8336,34.8336,
L,35.5668,35.5668,34.8514,34.8514,34.8336,34.8336,
L,35.6892,35.6892,34.8514,34.8514,34.8336,34.8336,
L,35.8399,35.8399,34.8514,34.8514,34.8336,34.8336,
L,36.0614,36.0614,34.8514,34.8514,34.8336,34.8336,
L,36.3013,36.3013,34.8514,34.8514,34.8336,34.8336,
U,36.551,36.551,36.5571,36.5571,36.5806,36.5806,
L,36.625,36.625,36.5571,36.5571,36.5806,36.5806,
L,36.7266,36.7266,36.5571,36.5571,36.5806,36.5806,
L,36.8868,36.8868,36.5571,36.5571,36.5806,36.5806,
L,37.0531,37.0531,36.5571,36.5571,36.5806,36.5806,
L,37.2122,37.2122,36.5571,36.5571,36.5806,36.5806,
L,37.3755,37.3755,36.5571,36.5571,36.5806,36.5806,
L,37.5565,37.5565,36.5571,36.5571,36.5806,36.5806,
L,37.7211,37.7211,36.5571,36.5571,36.5806,36.5806,
L,37.8865,37.8865,36.5571,36.5571,36.5806,36.5806,
L,38.0481,38.0481,36.5571,36.5571,36.5806,36.5806,
L,38.2106,38.2106,36.5571,36.5571,36.5806,36.5806,
U,38.3723,38.3723,38.3839,38.3839,38.4203,38.4203,
L,38.4554,38.4554,38.3839,38.3839,38.4203,38.4203,
L,38.557,38.557,38.3839,38.3839,38.4203,38.4203,
L,38.7191,38.7191,38.3839,38.3839,38.4203,38.4203,
L,38.8824,38.8824,38.3839,38.3839,38.4203,38.4203,
L,39.0455,39.0455,38.3839,38.3839,38.4203,38.4203,
L,39.2085,39.2085,38.3839,38.3839,38.4203,38.4203,
L,39.3712,39.3712,38.3839,38.3839,38.4203,38.4203,
L,39.5511,39.5511,38.3839,38.3839,38.4203,38.4203,
L,39.7189,39.7189,38.3839,38.3839,38.4203,38.4203,
L,39.8826,39.8826,38.3839,38.3839,38.4203,38.4203,
L,40.0461,40.0461,38.3839,38.3839,38.4203,38.4203,
U,40.2105,40.2105,40.2222,40.2222,40.2539,40.2539,
L,40.2832,40.2832,40.2222,40.2222,40.2539,40.2539,
L,40.3841,40.3841,40.2222,40.2222,40.2539,40.2539,
L,40.5629,40.5629,40.2222,40.2222,40.2539,40.2539,
L,40.7253,40.7253,40.2222,40.2222,40.2539,40.2539,
L,40.8865,40.8865,40.2222,40.2222,40.2539,40.2539,
L,41.0474,41.0474,40.2222,40.2222,40.2539,40.2539,
L,41.2089,41.2089,40.2222,40.2222,40.2539,40.2539,
L,41.3738,41.3738,40.2222,40.2222,40.2539,40.2539,
L,41.5539,41.5539,40.2222,40.2222,40.2539,40.2539,
L,41.7191,41.7191,40.2222,40.2222,40.2539,40.2539,
L,41.8827,41.8827,40.2222,40.2222,40.2539,40.2539,
U,42.0452,42.0452,42.0579,42.0579,42.0904,42.0904,
L,42.1175,42.1175,42.0579,42.0579,42.0904,42.0904,
L,42.2185,42.2185,42.0579,42.0579,42.0904,42.0904,
L,42.3824,42.3824,42.0579,42.0579,42.0904,42.0904,
L,42.5596,42.5596,42.0579,42.0579,42.0904,42.0904,
L,42.7211,42.7211,42.0579,42.0579,42.0904,42.0904,
L,42.8826,42.8826,42.0579,42.0579,42.0904,42.0904,
L,43.0442,43.0442,42.0579,42.0579,42.0904,42.0904,
L,43.2056,43.2056,42.0579,42.0579,42.0904,42.0904,
L,43.367,43.367,42.0579,42.0579,42.0904,42.0904,
L,43.5479,43.5479,42.0579,42.0579,42.0904,42.0904,
L,43.7101,43.7101,42.0579,42.0579,42.0904,42.0904,
U,43.8749,43.8749,43.8871,43.8871,43.9196,43.9196,
L,43.9467,43.9467,43.8871,43.8871,43.9196,43.9196,
L,44.0476,44.0476,43.8871,43.8871,43.9196,43.9196,
L,44.2108,44.2108,43.8871,43.8871,43.9196,43.9196,
L,44.3748,44.3748,43.8871,43.8871,43.9196,43.9196,
L,44.5531,44.5531,43.8871,43.8871,43.9196,43.9196,
L,44.7197,44.7197,43.8871,43.8871,43.9196,43.9196,
L,44.8832,44.8832,43.8871,43.8871,43.9196,43.9196,
L,45.0463,45.0463,43.8871,43.8871,43.9196,43.9196,
L,45.2099,45.2099,43.8871,43.8871,43.9196,43.9196,
L,45.3727,45.3727,43.8871,43.8871,43.9196,43.9196,
L,45.5583,45.5583,43.8871,43.8871,43.9196,43.9196,
U,45.7222,45.7222,45.7335,45.7335,45.7664,45.7664,
L,45.7937,45.7937,45.7335,45.7335,45.7664,45.7664,
L,45.8949,45.8949,45.7335,45.7335,45.7664,45.7664,
L,46.0586,46.0586,45.7335,45.7335,45.7664,45.7664,
L,46.2222,46.2222,45.7335,45.7335,45.7664,45.7664,
L,46.3862,46.3862,45.7335,45.7335,45.7664,45.7664,
L,46.5648,46.5648,45.7335,45.7335,45.7664,45.7664,
L,46.7299,46.7299,45.7335,45.7335,45.7664,45.7664,
L,46.8515,46.8515,45.7335,45.7335,45.7664,45.7664,
L,46.9737,46.9737,45.7335,45.7335,45.7664,45.7664,
L,47.0802,47.0802,45.7335,45.7335,45.7664,45.7664,
L,47.2008,47.2008,45.7335,45.7335,45.7664,45.7664,
U,47.335,47.335,47.3407,47.3407,47.3443,47.3443,
L,47.3554,47.3554,47.3407,47.3407,47.3443,47.3443,
L,47.4754,47.4754,47.3407,47.3407,47.3443,47.3443,
L,47.5875,47.5875,47.3407,47.3407,47.3443,47.3443,
L,47.6947,47.6947,47.3407,47.3407,47.3443,47.3443,
L,47.7997,47.7997,47.3407,47.3407,47.3443,47.3443,
L,47.9051,47.9051,47.3407,47.3407,47.3443,47.3443,
L,48.0697,48.0697,47.3407,47.3407,47.3443,47.3443,
L,48.234,48.234,47.3407,47.3407,47.3443,47.3443,
L,48.3974,48.3974,47.3407,47.3407,47.3443,47.3443,
L,48.5737,48.5737,47.3407,47.3407,47.3443,47.3443,
L,48.7378,48.7378,47.3407,47.3407,47.3443,47.3443,
U,48.9601,48.9601,49.03,49.03,48.9655,48.9655,
L,49.0527,49.0527,49.03,49.03,48.9655,48.9655,
L,49.2144,49.2144,49.03,49.03,48.9655,48.9655,
L,49.4532,49.4532,49.03,49.03,48.9655,48.9655,
L,49.6221,49.6221,49.03,49.03,48.9655,48.9655,
L,49.7855,49.7855,49.03,49.03,48.9655,48.9655,
L,49.9496,49.9496,49.03,49.03,48.9655,48.9655,
L,50.0752,50.0752,49.03,49.03,48.9655,48.9655,
L,50.1947,50.1947,49.03,49.03,48.9655,48.9655,
L,50.3157,50.3157,49.03,49.03,48.9655,48.9655,
L,50.4308,50.4308,49.03,49.03,48.9655,48.9655,
