started working
L,6.29891,6.29891,6.26284,6.26284,6.25349,6.25349,6.25216,6.25216,6.26263,6.26263,6.24982,6.24982,6.26448,6.26448,6.25587,6.25587,6.26609,6.26609,6.26678,6.26678,6.26584,6.26584,6.25795,6.25795,6.27865,6.27865,6.25778,6.25778,6.26908,6.26908,6.25873,6.25873,6.24998,6.24998,
L,6.67531,6.67531,6.26284,6.26284,6.25349,6.25349,6.25216,6.25216,6.26263,6.26263,6.24982,6.24982,6.26448,6.26448,6.25587,6.25587,6.26609,6.26609,6.26678,6.26678,6.26584,6.26584,6.25795,6.25795,6.27865,6.27865,6.25778,6.25778,6.26908,6.26908,6.25873,6.25873,6.24998,6.24998,
L,7.03399,7.03399,6.26284,6.26284,6.25349,6.25349,6.25216,6.25216,6.26263,6.26263,6.24982,6.24982,6.26448,6.26448,6.25587,6.25587,6.26609,6.26609,6.26678,6.26678,6.26584,6.26584,6.25795,6.25795,6.27865,6.27865,6.25778,6.25778,6.26908,6.26908,6.25873,6.25873,6.24998,6.24998,
L,7.39545,7.39545,6.26284,6.26284,6.25349,6.25349,6.25216,6.25216,6.26263,6.26263,6.24982,6.24982,6.26448,6.26448,6.25587,6.25587,6.26609,6.26609,6.26678,6.26678,6.26584,6.26584,6.25795,6.25795,6.27865,6.27865,6.25778,6.25778,6.26908,6.26908,6.25873,6.25873,6.24998,6.24998,
L,7.77088,7.77088,6.26284,6.26284,6.25349,6.25349,6.25216,6.25216,6.26263,6.26263,6.24982,6.24982,6.26448,6.26448,6.25587,6.25587,6.26609,6.26609,6.26678,6.26678,6.26584,6.26584,6.25795,6.25795,6.27865,6.27865,6.25778,6.25778,6.26908,6.26908,6.25873,6.25873,6.24998,6.24998,
L,8.1513,8.1513,6.26284,6.26284,6.25349,6.25349,6.25216,6.25216,6.26263,6.26263,6.24982,6.24982,6.26448,6.26448,6.25587,6.25587,6.26609,6.26609,6.26678,6.26678,6.26584,6.26584,6.25795,6.25795,6.27865,6.27865,6.25778,6.25778,6.26908,6.26908,6.25873,6.25873,6.24998,6.24998,
L,8.51937,8.51937,6.26284,6.26284,6.25349,6.25349,6.25216,6.25216,6.26263,6.26263,6.24982,6.24982,6.26448,6.26448,6.25587,6.25587,6.26609,6.26609,6.26678,6.26678,6.26584,6.26584,6.25795,6.25795,6.27865,6.27865,6.25778,6.25778,6.26908,6.26908,6.25873,6.25873,6.24998,6.24998,
L,8.88885,8.88885,6.26284,6.26284,6.25349,6.25349,6.25216,6.25216,6.26263,6.26263,6.24982,6.24982,6.26448,6.26448,6.25587,6.25587,6.26609,6.26609,6.26678,6.26678,6.26584,6.26584,6.25795,6.25795,6.27865,6.27865,6.25778,6.25778,6.26908,6.26908,6.25873,6.25873,6.24998,6.24998,
L,9.27784,9.27784,6.26284,6.26284,6.25349,6.25349,6.25216,6.25216,6.26263,6.26263,6.24982,6.24982,6.26448,6.26448,6.25587,6.25587,6.26609,6.26609,6.26678,6.26678,6.26584,6.26584,6.25795,6.25795,6.27865,6.27865,6.25778,6.25778,6.26908,6.26908,6.25873,6.25873,6.24998,6.24998,
L,9.66304,9.66304,6.26284,6.26284,6.25349,6.25349,6.25216,6.25216,6.26263,6.26263,6.24982,6.24982,6.26448,6.26448,6.25587,6.25587,6.26609,6.26609,6.26678,6.26678,6.26584,6.26584,6.25795,6.25795,6.27865,6.27865,6.25778,6.25778,6.26908,6.26908,6.25873,6.25873,6.24998,6.24998,
L,10.0787,10.0787,6.26284,6.26284,6.25349,6.25349,6.25216,6.25216,6.26263,6.26263,6.24982,6.24982,6.26448,6.26448,6.25587,6.25587,6.26609,6.26609,6.26678,6.26678,6.26584,6.26584,6.25795,6.25795,6.27865,6.27865,6.25778,6.25778,6.26908,6.26908,6.25873,6.25873,6.24998,6.24998,
U,10.4465,10.4465,10.4738,10.4738,10.4789,10.4789,10.4717,10.4717,10.4694,10.4694,10.4687,10.4687,10.4743,10.4743,10.485,10.485,10.4674,10.4674,10.4813,10.4813,10.4653,10.4653,10.4863,10.4863,10.481,10.481,10.4767,10.4767,10.4683,10.4683,10.4729,10.4729,10.4791,10.4791,
L,10.5058,10.5058,10.4738,10.4738,10.4789,10.4789,10.4717,10.4717,10.4694,10.4694,10.4687,10.4687,10.4743,10.4743,10.485,10.485,10.4674,10.4674,10.4813,10.4813,10.4653,10.4653,10.4863,10.4863,10.481,10.481,10.4767,10.4767,10.4683,10.4683,10.4729,10.4729,10.4791,10.4791,
L,10.8795,10.8795,10.4738,10.4738,10.4789,10.4789,10.4717,10.4717,10.4694,10.4694,10.4687,10.4687,10.4743,10.4743,10.485,10.485,10.4674,10.4674,10.4813,10.4813,10.4653,10.4653,10.4863,10.4863,10.481,10.481,10.4767,10.4767,10.4683,10.4683,10.4729,10.4729,10.4791,10.4791,
L,11.2737,11.2737,10.4738,10.4738,10.4789,10.4789,10.4717,10.4717,10.4694,10.4694,10.4687,10.4687,10.4743,10.4743,10.485,10.485,10.4674,10.4674,10.4813,10.4813,10.4653,10.4653,10.4863,10.4863,10.481,10.481,10.4767,10.4767,10.4683,10.4683,10.4729,10.4729,10.4791,10.4791,
L,11.6354,11.6354,10.4738,10.4738,10.4789,10.4789,10.4717,10.4717,10.4694,10.4694,10.4687,10.4687,10.4743,10.4743,10.485,10.485,10.4674,10.4674,10.4813,10.4813,10.4653,10.4653,10.4863,10.4863,10.481,10.481,10.4767,10.4767,10.4683,10.4683,10.4729,10.4729,10.4791,10.4791,
L,12.0122,12.0122,10.4738,10.4738,10.4789,10.4789,10.4717,10.4717,10.4694,10.4694,10.4687,10.4687,10.4743,10.4743,10.485,10.485,10.4674,10.4674,10.4813,10.4813,10.4653,10.4653,10.4863,10.4863,10.481,10.481,10.4767,10.4767,10.4683,10.4683,10.4729,10.4729,10.4791,10.4791,
L,12.4044,12.4044,10.4738,10.4738,10.4789,10.4789,10.4717,10.4717,10.4694,10.4694,10.4687,10.4687,10.4743,10.4743,10.485,10.485,10.4674,10.4674,10.4813,10.4813,10.4653,10.4653,10.4863,10.4863,10.481,10.481,10.4767,10.4767,10.4683,10.4683,10.4729,10.4729,10.4791,10.4791,
L,12.7679,12.7679,10.4738,10.4738,10.4789,10.4789,10.4717,10.4717,10.4694,10.4694,10.4687,10.4687,10.4743,10.4743,10.485,10.485,10.4674,10.4674,10.4813,10.4813,10.4653,10.4653,10.4863,10.4863,10.481,10.481,10.4767,10.4767,10.4683,10.4683,10.4729,10.4729,10.4791,10.4791,
L,13.2199,13.2199,10.4738,10.4738,10.4789,10.4789,10.4717,10.4717,10.4694,10.4694,10.4687,10.4687,10.4743,10.4743,10.485,10.485,10.4674,10.4674,10.4813,10.4813,10.4653,10.4653,10.4863,10.4863,10.481,10.481,10.4767,10.4767,10.4683,10.4683,10.4729,10.4729,10.4791,10.4791,
L,13.7059,13.7059,10.4738,10.4738,10.4789,10.4789,10.4717,10.4717,10.4694,10.4694,10.4687,10.4687,10.4743,10.4743,10.485,10.485,10.4674,10.4674,10.4813,10.4813,10.4653,10.4653,10.4863,10.4863,10.481,10.481,10.4767,10.4767,10.4683,10.4683,10.4729,10.4729,10.4791,10.4791,
L,14.18,14.18,10.4738,10.4738,10.4789,10.4789,10.4717,10.4717,10.4694,10.4694,10.4687,10.4687,10.4743,10.4743,10.485,10.485,10.4674,10.4674,10.4813,10.4813,10.4653,10.4653,10.4863,10.4863,10.481,10.481,10.4767,10.4767,10.4683,10.4683,10.4729,10.4729,10.4791,10.4791,
L,14.6351,14.6351,10.4738,10.4738,10.4789,10.4789,10.4717,10.4717,10.4694,10.4694,10.4687,10.4687,10.4743,10.4743,10.485,10.485,10.4674,10.4674,10.4813,10.4813,10.4653,10.4653,10.4863,10.4863,10.481,10.481,10.4767,10.4767,10.4683,10.4683,10.4729,10.4729,10.4791,10.4791,
U,15.0685,15.0685,15.1299,15.1299,15.1146,15.1146,15.112,15.112,15.1075,15.1075,15.1038,15.1038,15.0998,15.0998,15.1079,15.1079,15.1002,15.1002,15.1207,15.1207,15.1279,15.1279,15.0908,15.0908,15.0922,15.0922,15.0976,15.0976,15.1228,15.1228,15.1088,15.1088,15.0989,15.0989,
L,15.1523,15.1523,15.1299,15.1299,15.1146,15.1146,15.112,15.112,15.1075,15.1075,15.1038,15.1038,15.0998,15.0998,15.1079,15.1079,15.1002,15.1002,15.1207,15.1207,15.1279,15.1279,15.0908,15.0908,15.0922,15.0922,15.0976,15.0976,15.1228,15.1228,15.1088,15.1088,15.0989,15.0989,
L,15.5568,15.5568,15.1299,15.1299,15.1146,15.1146,15.112,15.112,15.1075,15.1075,15.1038,15.1038,15.0998,15.0998,15.1079,15.1079,15.1002,15.1002,15.1207,15.1207,15.1279,15.1279,15.0908,15.0908,15.0922,15.0922,15.0976,15.0976,15.1228,15.1228,15.1088,15.1088,15.0989,15.0989,
L,15.9531,15.9531,15.1299,15.1299,15.1146,15.1146,15.112,15.112,15.1075,15.1075,15.1038,15.1038,15.0998,15.0998,15.1079,15.1079,15.1002,15.1002,15.1207,15.1207,15.1279,15.1279,15.0908,15.0908,15.0922,15.0922,15.0976,15.0976,15.1228,15.1228,15.1088,15.1088,15.0989,15.0989,
L,16.351,16.351,15.1299,15.1299,15.1146,15.1146,15.112,15.112,15.1075,15.1075,15.1038,15.1038,15.0998,15.0998,15.1079,15.1079,15.1002,15.1002,15.1207,15.1207,15.1279,15.1279,15.0908,15.0908,15.0922,15.0922,15.0976,15.0976,15.1228,15.1228,15.1088,15.1088,15.0989,15.0989,
L,16.7695,16.7695,15.1299,15.1299,15.1146,15.1146,15.112,15.112,15.1075,15.1075,15.1038,15.1038,15.0998,15.0998,15.1079,15.1079,15.1002,15.1002,15.1207,15.1207,15.1279,15.1279,15.0908,15.0908,15.0922,15.0922,15.0976,15.0976,15.1228,15.1228,15.1088,15.1088,15.0989,15.0989,
L,17.1867,17.1867,15.1299,15.1299,15.1146,15.1146,15.112,15.112,15.1075,15.1075,15.1038,15.1038,15.0998,15.0998,15.1079,15.1079,15.1002,15.1002,15.1207,15.1207,15.1279,15.1279,15.0908,15.0908,15.0922,15.0922,15.0976,15.0976,15.1228,15.1228,15.1088,15.1088,15.0989,15.0989,
L,17.6041,17.6041,15.1299,15.1299,15.1146,15.1146,15.112,15.112,15.1075,15.1075,15.1038,15.1038,15.0998,15.0998,15.1079,15.1079,15.1002,15.1002,15.1207,15.1207,15.1279,15.1279,15.0908,15.0908,15.0922,15.0922,15.0976,15.0976,15.1228,15.1228,15.1088,15.1088,15.0989,15.0989,
L,18.0092,18.0092,15.1299,15.1299,15.1146,15.1146,15.112,15.112,15.1075,15.1075,15.1038,15.1038,15.0998,15.0998,15.1079,15.1079,15.1002,15.1002,15.1207,15.1207,15.1279,15.1279,15.0908,15.0908,15.0922,15.0922,15.0976,15.0976,15.1228,15.1228,15.1088,15.1088,15.0989,15.0989,
L,18.4352,18.4352,15.1299,15.1299,15.1146,15.1146,15.112,15.112,15.1075,15.1075,15.1038,15.1038,15.0998,15.0998,15.1079,15.1079,15.1002,15.1002,15.1207,15.1207,15.1279,15.1279,15.0908,15.0908,15.0922,15.0922,15.0976,15.0976,15.1228,15.1228,15.1088,15.1088,15.0989,15.0989,
L,18.875,18.875,15.1299,15.1299,15.1146,15.1146,15.112,15.112,15.1075,15.1075,15.1038,15.1038,15.0998,15.0998,15.1079,15.1079,15.1002,15.1002,15.1207,15.1207,15.1279,15.1279,15.0908,15.0908,15.0922,15.0922,15.0976,15.0976,15.1228,15.1228,15.1088,15.1088,15.0989,15.0989,
L,19.3103,19.3103,15.1299,15.1299,15.1146,15.1146,15.112,15.112,15.1075,15.1075,15.1038,15.1038,15.0998,15.0998,15.1079,15.1079,15.1002,15.1002,15.1207,15.1207,15.1279,15.1279,15.0908,15.0908,15.0922,15.0922,15.0976,15.0976,15.1228,15.1228,15.1088,15.1088,15.0989,15.0989,
U,19.7041,19.7041,19.7288,19.7288,19.7492,19.7492,19.7462,19.7462,19.7307,19.7307,19.7244,19.7244,19.7356,19.7356,19.7264,19.7264,19.7386,19.7386,19.7239,19.7239,19.7371,19.7371,19.7391,19.7391,19.7435,19.7435,19.7357,19.7357,19.7298,19.7298,19.7271,19.7271,19.7398,19.7398,
L,19.7936,19.7936,19.7288,19.7288,19.7492,19.7492,19.7462,19.7462,19.7307,19.7307,19.7244,19.7244,19.7356,19.7356,19.7264,19.7264,19.7386,19.7386,19.7239,19.7239,19.7371,19.7371,19.7391,19.7391,19.7435,19.7435,19.7357,19.7357,19.7298,19.7298,19.7271,19.7271,19.7398,19.7398,
L,20.1856,20.1856,19.7288,19.7288,19.7492,19.7492,19.7462,19.7462,19.7307,19.7307,19.7244,19.7244,19.7356,19.7356,19.7264,19.7264,19.7386,19.7386,19.7239,19.7239,19.7371,19.7371,19.7391,19.7391,19.7435,19.7435,19.7357,19.7357,19.7298,19.7298,19.7271,19.7271,19.7398,19.7398,
L,20.6094,20.6094,19.7288,19.7288,19.7492,19.7492,19.7462,19.7462,19.7307,19.7307,19.7244,19.7244,19.7356,19.7356,19.7264,19.7264,19.7386,19.7386,19.7239,19.7239,19.7371,19.7371,19.7391,19.7391,19.7435,19.7435,19.7357,19.7357,19.7298,19.7298,19.7271,19.7271,19.7398,19.7398,
L,21.0665,21.0665,19.7288,19.7288,19.7492,19.7492,19.7462,19.7462,19.7307,19.7307,19.7244,19.7244,19.7356,19.7356,19.7264,19.7264,19.7386,19.7386,19.7239,19.7239,19.7371,19.7371,19.7391,19.7391,19.7435,19.7435,19.7357,19.7357,19.7298,19.7298,19.7271,19.7271,19.7398,19.7398,
L,21.505,21.505,19.7288,19.7288,19.7492,19.7492,19.7462,19.7462,19.7307,19.7307,19.7244,19.7244,19.7356,19.7356,19.7264,19.7264,19.7386,19.7386,19.7239,19.7239,19.7371,19.7371,19.7391,19.7391,19.7435,19.7435,19.7357,19.7357,19.7298,19.7298,19.7271,19.7271,19.7398,19.7398,
L,21.9268,21.9268,19.7288,19.7288,19.7492,19.7492,19.7462,19.7462,19.7307,19.7307,19.7244,19.7244,19.7356,19.7356,19.7264,19.7264,19.7386,19.7386,19.7239,19.7239,19.7371,19.7371,19.7391,19.7391,19.7435,19.7435,19.7357,19.7357,19.7298,19.7298,19.7271,19.7271,19.7398,19.7398,
L,22.3515,22.3515,19.7288,19.7288,19.7492,19.7492,19.7462,19.7462,19.7307,19.7307,19.7244,19.7244,19.7356,19.7356,19.7264,19.7264,19.7386,19.7386,19.7239,19.7239,19.7371,19.7371,19.7391,19.7391,19.7435,19.7435,19.7357,19.7357,19.7298,19.7298,19.7271,19.7271,19.7398,19.7398,
L,22.7435,22.7435,19.7288,19.7288,19.7492,19.7492,19.7462,19.7462,19.7307,19.7307,19.7244,19.7244,19.7356,19.7356,19.7264,19.7264,19.7386,19.7386,19.7239,19.7239,19.7371,19.7371,19.7391,19.7391,19.7435,19.7435,19.7357,19.7357,19.7298,19.7298,19.7271,19.7271,19.7398,19.7398,
L,23.2043,23.2043,19.7288,19.7288,19.7492,19.7492,19.7462,19.7462,19.7307,19.7307,19.7244,19.7244,19.7356,19.7356,19.7264,19.7264,19.7386,19.7386,19.7239,19.7239,19.7371,19.7371,19.7391,19.7391,19.7435,19.7435,19.7357,19.7357,19.7298,19.7298,19.7271,19.7271,19.7398,19.7398,
L,23.6234,23.6234,19.7288,19.7288,19.7492,19.7492,19.7462,19.7462,19.7307,19.7307,19.7244,19.7244,19.7356,19.7356,19.7264,19.7264,19.7386,19.7386,19.7239,19.7239,19.7371,19.7371,19.7391,19.7391,19.7435,19.7435,19.7357,19.7357,19.7298,19.7298,19.7271,19.7271,19.7398,19.7398,
L,24.0424,24.0424,19.7288,19.7288,19.7492,19.7492,19.7462,19.7462,19.7307,19.7307,19.7244,19.7244,19.7356,19.7356,19.7264,19.7264,19.7386,19.7386,19.7239,19.7239,19.7371,19.7371,19.7391,19.7391,19.7435,19.7435,19.7357,19.7357,19.7298,19.7298,19.7271,19.7271,19.7398,19.7398,
U,24.4398,24.4398,24.4774,24.4774,24.4767,24.4767,24.4549,24.4549,24.4781,24.4781,24.4797,24.4797,24.4867,24.4867,24.4722,24.4722,24.4811,24.4811,24.4845,24.4845,24.4681,24.4681,24.4695,24.4695,24.4758,24.4758,24.4643,24.4643,24.4599,24.4599,24.4589,24.4589,24.4667,24.4667,
L,24.5183,24.5183,24.4774,24.4774,24.4767,24.4767,24.4549,24.4549,24.4781,24.4781,24.4797,24.4797,24.4867,24.4867,24.4722,24.4722,24.4811,24.4811,24.4845,24.4845,24.4681,24.4681,24.4695,24.4695,24.4758,24.4758,24.4643,24.4643,24.4599,24.4599,24.4589,24.4589,24.4667,24.4667,
L,24.9121,24.9121,24.4774,24.4774,24.4767,24.4767,24.4549,24.4549,24.4781,24.4781,24.4797,24.4797,24.4867,24.4867,24.4722,24.4722,24.4811,24.4811,24.4845,24.4845,24.4681,24.4681,24.4695,24.4695,24.4758,24.4758,24.4643,24.4643,24.4599,24.4599,24.4589,24.4589,24.4667,24.4667,
L,25.3719,25.3719,24.4774,24.4774,24.4767,24.4767,24.4549,24.4549,24.4781,24.4781,24.4797,24.4797,24.4867,24.4867,24.4722,24.4722,24.4811,24.4811,24.4845,24.4845,24.4681,24.4681,24.4695,24.4695,24.4758,24.4758,24.4643,24.4643,24.4599,24.4599,24.4589,24.4589,24.4667,24.4667,
L,25.8251,25.8251,24.4774,24.4774,24.4767,24.4767,24.4549,24.4549,24.4781,24.4781,24.4797,24.4797,24.4867,24.4867,24.4722,24.4722,24.4811,24.4811,24.4845,24.4845,24.4681,24.4681,24.4695,24.4695,24.4758,24.4758,24.4643,24.4643,24.4599,24.4599,24.4589,24.4589,24.4667,24.4667,
L,26.2705,26.2705,24.4774,24.4774,24.4767,24.4767,24.4549,24.4549,24.4781,24.4781,24.4797,24.4797,24.4867,24.4867,24.4722,24.4722,24.4811,24.4811,24.4845,24.4845,24.4681,24.4681,24.4695,24.4695,24.4758,24.4758,24.4643,24.4643,24.4599,24.4599,24.4589,24.4589,24.4667,24.4667,
L,26.7014,26.7014,24.4774,24.4774,24.4767,24.4767,24.4549,24.4549,24.4781,24.4781,24.4797,24.4797,24.4867,24.4867,24.4722,24.4722,24.4811,24.4811,24.4845,24.4845,24.4681,24.4681,24.4695,24.4695,24.4758,24.4758,24.4643,24.4643,24.4599,24.4599,24.4589,24.4589,24.4667,24.4667,
L,27.1341,27.1341,24.4774,24.4774,24.4767,24.4767,24.4549,24.4549,24.4781,24.4781,24.4797,24.4797,24.4867,24.4867,24.4722,24.4722,24.4811,24.4811,24.4845,24.4845,24.4681,24.4681,24.4695,24.4695,24.4758,24.4758,24.4643,24.4643,24.4599,24.4599,24.4589,24.4589,24.4667,24.4667,
L,27.6001,27.6001,24.4774,24.4774,24.4767,24.4767,24.4549,24.4549,24.4781,24.4781,24.4797,24.4797,24.4867,24.4867,24.4722,24.4722,24.4811,24.4811,24.4845,24.4845,24.4681,24.4681,24.4695,24.4695,24.4758,24.4758,24.4643,24.4643,24.4599,24.4599,24.4589,24.4589,24.4667,24.4667,
L,28.0538,28.0538,24.4774,24.4774,24.4767,24.4767,24.4549,24.4549,24.4781,24.4781,24.4797,24.4797,24.4867,24.4867,24.4722,24.4722,24.4811,24.4811,24.4845,24.4845,24.4681,24.4681,24.4695,24.4695,24.4758,24.4758,24.4643,24.4643,24.4599,24.4599,24.4589,24.4589,24.4667,24.4667,
