started working
L,11.4486,11.4486,10.9741,10.9741,10.9865,10.9865,10.9727,10.9727,11.0227,11.0227,
L,11.5896,11.5896,10.9741,10.9741,10.9865,10.9865,10.9727,10.9727,11.0227,11.0227,
L,11.7324,11.7324,10.9741,10.9741,10.9865,10.9865,10.9727,10.9727,11.0227,11.0227,
L,11.874,11.874,10.9741,10.9741,10.9865,10.9865,10.9727,10.9727,11.0227,11.0227,
L,12.0156,12.0156,10.9741,10.9741,10.9865,10.9865,10.9727,10.9727,11.0227,11.0227,
L,12.1571,12.1571,10.9741,10.9741,10.9865,10.9865,10.9727,10.9727,11.0227,11.0227,
L,12.3026,12.3026,10.9741,10.9741,10.9865,10.9865,10.9727,10.9727,11.0227,11.0227,
L,12.4481,12.4481,10.9741,10.9741,10.9865,10.9865,10.9727,10.9727,11.0227,11.0227,
U,12.5897,12.5897,12.6038,12.6038,12.5913,12.5913,12.594,12.594,12.6374,12.6374,
L,12.6497,12.6497,12.6038,12.6038,12.5913,12.5913,12.594,12.594,12.6374,12.6374,
L,12.7696,12.7696,12.6038,12.6038,12.5913,12.5913,12.594,12.594,12.6374,12.6374,
L,12.8967,12.8967,12.6038,12.6038,12.5913,12.5913,12.594,12.594,12.6374,12.6374,
L,13.0254,13.0254,12.6038,12.6038,12.5913,12.5913,12.594,12.594,12.6374,12.6374,
L,13.1584,13.1584,12.6038,12.6038,12.5913,12.5913,12.594,12.594,12.6374,12.6374,
L,13.2853,13.2853,12.6038,12.6038,12.5913,12.5913,12.594,12.594,12.6374,12.6374,
L,13.4213,13.4213,12.6038,12.6038,12.5913,12.5913,12.594,12.594,12.6374,12.6374,
L,13.5395,13.5395,12.6038,12.6038,12.5913,12.5913,12.594,12.594,12.6374,12.6374,
L,13.6678,13.6678,12.6038,12.6038,12.5913,12.5913,12.594,12.594,12.6374,12.6374,
L,13.7883,13.7883,12.6038,12.6038,12.5913,12.5913,12.594,12.594,12.6374,12.6374,
L,13.9146,13.9146,12.6038,12.6038,12.5913,12.5913,12.594,12.594,12.6374,12.6374,
U,14.0344,14.0344,14.0466,14.0466,14.0401,14.0401,14.0388,14.0388,14.0404,14.0404,
L,14.0605,14.0605,14.0466,14.0466,14.0401,14.0401,14.0388,14.0388,14.0404,14.0404,
L,14.1797,14.1797,14.0466,14.0466,14.0401,14.0401,14.0388,14.0388,14.0404,14.0404,
L,14.3028,14.3028,14.0466,14.0466,14.0401,14.0401,14.0388,14.0388,14.0404,14.0404,
L,14.4234,14.4234,14.0466,14.0466,14.0401,14.0401,14.0388,14.0388,14.0404,14.0404,
L,14.5398,14.5398,14.0466,14.0466,14.0401,14.0401,14.0388,14.0388,14.0404,14.0404,
L,14.6567,14.6567,14.0466,14.0466,14.0401,14.0401,14.0388,14.0388,14.0404,14.0404,
L,14.7777,14.7777,14.0466,14.0466,14.0401,14.0401,14.0388,14.0388,14.0404,14.0404,
L,14.8949,14.8949,14.0466,14.0466,14.0401,14.0401,14.0388,14.0388,14.0404,14.0404,
L,15.0119,15.0119,14.0466,14.0466,14.0401,14.0401,14.0388,14.0388,14.0404,14.0404,
L,15.1462,15.1462,14.0466,14.0466,14.0401,14.0401,14.0388,14.0388,14.0404,14.0404,
L,15.2861,15.2861,14.0466,14.0466,14.0401,14.0401,14.0388,14.0388,14.0404,14.0404,
U,15.4251,15.4251,15.431,15.431,15.4324,15.4324,15.4299,15.4299,15.4311,15.4311,
L,15.4439,15.4439,15.431,15.431,15.4324,15.4324,15.4299,15.4299,15.4311,15.4311,
L,15.5643,15.5643,15.431,15.431,15.4324,15.4324,15.4299,15.4299,15.4311,15.4311,
L,15.6873,15.6873,15.431,15.431,15.4324,15.4324,15.4299,15.4299,15.4311,15.4311,
L,15.8164,15.8164,15.431,15.431,15.4324,15.4324,15.4299,15.4299,15.4311,15.4311,
L,15.9461,15.9461,15.431,15.431,15.4324,15.4324,15.4299,15.4299,15.4311,15.4311,
L,16.0748,16.0748,15.431,15.431,15.4324,15.4324,15.4299,15.4299,15.4311,15.4311,
L,16.2037,16.2037,15.431,15.431,15.4324,15.4324,15.4299,15.4299,15.4311,15.4311,
L,16.3403,16.3403,15.431,15.431,15.4324,15.4324,15.4299,15.4299,15.4311,15.4311,
L,16.4642,16.4642,15.431,15.431,15.4324,15.4324,15.4299,15.4299,15.4311,15.4311,
L,16.5836,16.5836,15.431,15.431,15.4324,15.4324,15.4299,15.4299,15.4311,15.4311,
L,16.7033,16.7033,15.431,15.431,15.4324,15.4324,15.4299,15.4299,15.4311,15.4311,
U,16.8226,16.8226,16.828,16.828,16.8297,16.8297,16.8273,16.8273,16.8288,16.8288,
L,16.8401,16.8401,16.828,16.828,16.8297,16.8297,16.8273,16.8273,16.8288,16.8288,
L,16.9678,16.9678,16.828,16.828,16.8297,16.8297,16.8273,16.8273,16.8288,16.8288,
L,17.0955,17.0955,16.828,16.828,16.8297,16.8297,16.8273,16.8273,16.8288,16.8288,
L,17.2188,17.2188,16.828,16.828,16.8297,16.8297,16.8273,16.8273,16.8288,16.8288,
L,17.3441,17.3441,16.828,16.828,16.8297,16.8297,16.8273,16.8273,16.8288,16.8288,
L,17.4643,17.4643,16.828,16.828,16.8297,16.8297,16.8273,16.8273,16.8288,16.8288,
L,17.583,17.583,16.828,16.828,16.8297,16.8297,16.8273,16.8273,16.8288,16.8288,
L,17.7078,17.7078,16.828,16.828,16.8297,16.8297,16.8273,16.8273,16.8288,16.8288,
L,17.8312,17.8312,16.828,16.828,16.8297,16.8297,16.8273,16.8273,16.8288,16.8288,
L,17.9521,17.9521,16.828,16.828,16.8297,16.8297,16.8273,16.8273,16.8288,16.8288,
L,18.0757,18.0757,16.828,16.828,16.8297,16.8297,16.8273,16.8273,16.8288,16.8288,
U,18.1958,18.1958,18.2011,18.2011,18.2027,18.2027,18.2004,18.2004,18.202,18.202,
L,18.2144,18.2144,18.2011,18.2011,18.2027,18.2027,18.2004,18.2004,18.202,18.202,
L,18.3493,18.3493,18.2011,18.2011,18.2027,18.2027,18.2004,18.2004,18.202,18.202,
L,18.4727,18.4727,18.2011,18.2011,18.2027,18.2027,18.2004,18.2004,18.202,18.202,
L,18.594,18.594,18.2011,18.2011,18.2027,18.2027,18.2004,18.2004,18.202,18.202,
L,18.7268,18.7268,18.2011,18.2011,18.2027,18.2027,18.2004,18.2004,18.202,18.202,
L,18.8575,18.8575,18.2011,18.2011,18.2027,18.2027,18.2004,18.2004,18.202,18.202,
L,18.9874,18.9874,18.2011,18.2011,18.2027,18.2027,18.2004,18.2004,18.202,18.202,
L,19.107,19.107,18.2011,18.2011,18.2027,18.2027,18.2004,18.2004,18.202,18.202,
L,19.2279,19.2279,18.2011,18.2011,18.2027,18.2027,18.2004,18.2004,18.202,18.202,
L,19.3541,19.3541,18.2011,18.2011,18.2027,18.2027,18.2004,18.2004,18.202,18.202,
L,19.4766,19.4766,18.2011,18.2011,18.2027,18.2027,18.2004,18.2004,18.202,18.202,
U,19.5979,19.5979,19.6035,19.6035,19.6048,19.6048,19.6024,19.6024,19.6035,19.6035,
L,19.6153,19.6153,19.6035,19.6035,19.6048,19.6048,19.6024,19.6024,19.6035,19.6035,
L,19.7417,19.7417,19.6035,19.6035,19.6048,19.6048,19.6024,19.6024,19.6035,19.6035,
L,19.8635,19.8635,19.6035,19.6035,19.6048,19.6048,19.6024,19.6024,19.6035,19.6035,
L,19.9846,19.9846,19.6035,19.6035,19.6048,19.6048,19.6024,19.6024,19.6035,19.6035,
L,20.1063,20.1063,19.6035,19.6035,19.6048,19.6048,19.6024,19.6024,19.6035,19.6035,
L,20.2268,20.2268,19.6035,19.6035,19.6048,19.6048,19.6024,19.6024,19.6035,19.6035,
L,20.3557,20.3557,19.6035,19.6035,19.6048,19.6048,19.6024,19.6024,19.6035,19.6035,
L,20.4806,20.4806,19.6035,19.6035,19.6048,19.6048,19.6024,19.6024,19.6035,19.6035,
L,20.6011,20.6011,19.6035,19.6035,19.6048,19.6048,19.6024,19.6024,19.6035,19.6035,
L,20.7233,20.7233,19.6035,19.6035,19.6048,19.6048,19.6024,19.6024,19.6035,19.6035,
L,20.8419,20.8419,19.6035,19.6035,19.6048,19.6048,19.6024,19.6024,19.6035,19.6035,
U,20.9609,20.9609,20.9681,20.9681,20.9677,20.9677,20.9655,20.9655,20.9668,20.9668,
L,20.9794,20.9794,20.9681,20.9681,20.9677,20.9677,20.9655,20.9655,20.9668,20.9668,
L,21.1026,21.1026,20.9681,20.9681,20.9677,20.9677,20.9655,20.9655,20.9668,20.9668,
L,21.2235,21.2235,20.9681,20.9681,20.9677,20.9677,20.9655,20.9655,20.9668,20.9668,
L,21.3517,21.3517,20.9681,20.9681,20.9677,20.9677,20.9655,20.9655,20.9668,20.9668,
L,21.4706,21.4706,20.9681,20.9681,20.9677,20.9677,20.9655,20.9655,20.9668,20.9668,
L,21.5891,21.5891,20.9681,20.9681,20.9677,20.9677,20.9655,20.9655,20.9668,20.9668,
L,21.7079,21.7079,20.9681,20.9681,20.9677,20.9677,20.9655,20.9655,20.9668,20.9668,
L,21.8275,21.8275,20.9681,20.9681,20.9677,20.9677,20.9655,20.9655,20.9668,20.9668,
L,21.9463,21.9463,20.9681,20.9681,20.9677,20.9677,20.9655,20.9655,20.9668,20.9668,
L,22.0647,22.0647,20.9681,20.9681,20.9677,20.9677,20.9655,20.9655,20.9668,20.9668,
L,22.184,22.184,20.9681,20.9681,20.9677,20.9677,20.9655,20.9655,20.9668,20.9668,
U,22.3106,22.3106,22.3164,22.3164,22.3164,22.3164,22.3153,22.3153,22.3126,22.3126,
L,22.3315,22.3315,22.3164,22.3164,22.3164,22.3164,22.3153,22.3153,22.3126,22.3126,
L,22.4542,22.4542,22.3164,22.3164,22.3164,22.3164,22.3153,22.3153,22.3126,22.3126,
L,22.5742,22.5742,22.3164,22.3164,22.3164,22.3164,22.3153,22.3153,22.3126,22.3126,
L,22.698,22.698,22.3164,22.3164,22.3164,22.3164,22.3153,22.3153,22.3126,22.3126,
L,22.8169,22.8169,22.3164,22.3164,22.3164,22.3164,22.3153,22.3153,22.3126,22.3126,
L,22.9371,22.9371,22.3164,22.3164,22.3164,22.3164,22.3153,22.3153,22.3126,22.3126,
L,23.056,23.056,22.3164,22.3164,22.3164,22.3164,22.3153,22.3153,22.3126,22.3126,
L,23.1746,23.1746,22.3164,22.3164,22.3164,22.3164,22.3153,22.3153,22.3126,22.3126,
L,23.2937,23.2937,22.3164,22.3164,22.3164,22.3164,22.3153,22.3153,22.3126,22.3126,
L,23.4175,23.4175,22.3164,22.3164,22.3164,22.3164,22.3153,22.3153,22.3126,22.3126,
L,23.5354,23.5354,22.3164,22.3164,22.3164,22.3164,22.3153,22.3153,22.3126,22.3126,
U,23.6537,23.6537,23.6602,23.6602,23.6597,23.6597,23.6584,23.6584,23.6596,23.6596,
L,23.6726,23.6726,23.6602,23.6602,23.6597,23.6597,23.6584,23.6584,23.6596,23.6596,
L,23.7963,23.7963,23.6602,23.6602,23.6597,23.6597,23.6584,23.6584,23.6596,23.6596,
L,23.9161,23.9161,23.6602,23.6602,23.6597,23.6597,23.6584,23.6584,23.6596,23.6596,
L,24.0344,24.0344,23.6602,23.6602,23.6597,23.6597,23.6584,23.6584,23.6596,23.6596,
L,24.1531,24.1531,23.6602,23.6602,23.6597,23.6597,23.6584,23.6584,23.6596,23.6596,
L,24.2712,24.2712,23.6602,23.6602,23.6597,23.6597,23.6584,23.6584,23.6596,23.6596,
L,24.3946,24.3946,23.6602,23.6602,23.6597,23.6597,23.6584,23.6584,23.6596,23.6596,
L,24.5155,24.5155,23.6602,23.6602,23.6597,23.6597,23.6584,23.6584,23.6596,23.6596,
L,24.6408,24.6408,23.6602,23.6602,23.6597,23.6597,23.6584,23.6584,23.6596,23.6596,
L,24.7616,24.7616,23.6602,23.6602,23.6597,23.6597,23.6584,23.6584,23.6596,23.6596,
L,24.8788,24.8788,23.6602,23.6602,23.6597,23.6597,23.6584,23.6584,23.6596,23.6596,
U,25.0049,25.0049,25.0108,25.0108,25.0102,25.0102,25.0099,25.0099,25.0109,25.0109,
L,25.0226,25.0226,25.0108,25.0108,25.0102,25.0102,25.0099,25.0099,25.0109,25.0109,
L,25.1373,25.1373,25.0108,25.0108,25.0102,25.0102,25.0099,25.0099,25.0109,25.0109,
L,25.2543,25.2543,25.0108,25.0108,25.0102,25.0102,25.0099,25.0099,25.0109,25.0109,
L,25.3757,25.3757,25.0108,25.0108,25.0102,25.0102,25.0099,25.0099,25.0109,25.0109,
L,25.4946,25.4946,25.0108,25.0108,25.0102,25.0102,25.0099,25.0099,25.0109,25.0109,
L,25.6117,25.6117,25.0108,25.0108,25.0102,25.0102,25.0099,25.0099,25.0109,25.0109,
L,25.7306,25.7306,25.0108,25.0108,25.0102,25.0102,25.0099,25.0099,25.0109,25.0109,
L,25.8493,25.8493,25.0108,25.0108,25.0102,25.0102,25.0099,25.0099,25.0109,25.0109,
L,25.9676,25.9676,25.0108,25.0108,25.0102,25.0102,25.0099,25.0099,25.0109,25.0109,
L,26.0852,26.0852,25.0108,25.0108,25.0102,25.0102,25.0099,25.0099,25.0109,25.0109,
L,26.2016,26.2016,25.0108,25.0108,25.0102,25.0102,25.0099,25.0099,25.0109,25.0109,
U,26.3268,26.3268,26.3326,26.3326,26.3326,26.3326,26.3319,26.3319,26.3293,26.3293,
L,26.3471,26.3471,26.3326,26.3326,26.3326,26.3326,26.3319,26.3319,26.3293,26.3293,
L,26.4689,26.4689,26.3326,26.3326,26.3326,26.3326,26.3319,26.3319,26.3293,26.3293,
L,26.5883,26.5883,26.3326,26.3326,26.3326,26.3326,26.3319,26.3319,26.3293,26.3293,
L,26.7063,26.7063,26.3326,26.3326,26.3326,26.3326,26.3319,26.3319,26.3293,26.3293,
L,26.8232,26.8232,26.3326,26.3326,26.3326,26.3326,26.3319,26.3319,26.3293,26.3293,
L,26.9406,26.9406,26.3326,26.3326,26.3326,26.3326,26.3319,26.3319,26.3293,26.3293,
L,27.0582,27.0582,26.3326,26.3326,26.3326,26.3326,26.3319,26.3319,26.3293,26.3293,
L,27.175,27.175,26.3326,26.3326,26.3326,26.3326,26.3319,26.3319,26.3293,26.3293,
L,27.2922,27.2922,26.3326,26.3326,26.3326,26.3326,26.3319,26.3319,26.3293,26.3293,
L,27.4156,27.4156,26.3326,26.3326,26.3326,26.3326,26.3319,26.3319,26.3293,26.3293,
L,27.5337,27.5337,26.3326,26.3326,26.3326,26.3326,26.3319,26.3319,26.3293,26.3293,
U,27.6537,27.6537,27.6601,27.6601,27.6604,27.6604,27.6586,27.6586,27.6593,27.6593,
L,27.6716,27.6716,27.6601,27.6601,27.6604,27.6604,27.6586,27.6586,27.6593,27.6593,
L,27.7974,27.7974,27.6601,27.6601,27.6604,27.6604,27.6586,27.6586,27.6593,27.6593,
L,27.9168,27.9168,27.6601,27.6601,27.6604,27.6604,27.6586,27.6586,27.6593,27.6593,
L,28.0347,28.0347,27.6601,27.6601,27.6604,27.6604,27.6586,27.6586,27.6593,27.6593,
L,28.161,28.161,27.6601,27.6601,27.6604,27.6604,27.6586,27.6586,27.6593,27.6593,
L,28.2869,28.2869,27.6601,27.6601,27.6604,27.6604,27.6586,27.6586,27.6593,27.6593,
L,28.4104,28.4104,27.6601,27.6601,27.6604,27.6604,27.6586,27.6586,27.6593,27.6593,
L,28.5303,28.5303,27.6601,27.6601,27.6604,27.6604,27.6586,27.6586,27.6593,27.6593,
L,28.65,28.65,27.6601,27.6601,27.6604,27.6604,27.6586,27.6586,27.6593,27.6593,
L,28.77,28.77,27.6601,27.6601,27.6604,27.6604,27.6586,27.6586,27.6593,27.6593,
L,28.896,28.896,27.6601,27.6601,27.6604,27.6604,27.6586,27.6586,27.6593,27.6593,
U,29.0137,29.0137,29.0196,29.0196,29.0193,29.0193,29.0183,29.0183,29.0196,29.0196,
L,29.032,29.032,29.0196,29.0196,29.0193,29.0193,29.0183,29.0183,29.0196,29.0196,
L,29.1547,29.1547,29.0196,29.0196,29.0193,29.0193,29.0183,29.0183,29.0196,29.0196,
L,29.273,29.273,29.0196,29.0196,29.0193,29.0193,29.0183,29.0183,29.0196,29.0196,
L,29.3949,29.3949,29.0196,29.0196,29.0193,29.0193,29.0183,29.0183,29.0196,29.0196,
L,29.5139,29.5139,29.0196,29.0196,29.0193,29.0193,29.0183,29.0183,29.0196,29.0196,
L,29.6311,29.6311,29.0196,29.0196,29.0193,29.0193,29.0183,29.0183,29.0196,29.0196,
L,29.7475,29.7475,29.0196,29.0196,29.0193,29.0193,29.0183,29.0183,29.0196,29.0196,
L,29.8646,29.8646,29.0196,29.0196,29.0193,29.0193,29.0183,29.0183,29.0196,29.0196,
L,29.9809,29.9809,29.0196,29.0196,29.0193,29.0193,29.0183,29.0183,29.0196,29.0196,
L,30.1047,30.1047,29.0196,29.0196,29.0193,29.0193,29.0183,29.0183,29.0196,29.0196,
L,30.2222,30.2222,29.0196,29.0196,29.0193,29.0193,29.0183,29.0183,29.0196,29.0196,
U,30.3447,30.3447,30.3503,30.3503,30.3522,30.3522,30.3499,30.3499,30.3506,30.3506,
L,30.3658,30.3658,30.3503,30.3503,30.3522,30.3522,30.3499,30.3499,30.3506,30.3506,
L,30.4872,30.4872,30.3503,30.3503,30.3522,30.3522,30.3499,30.3499,30.3506,30.3506,
L,30.6075,30.6075,30.3503,30.3503,30.3522,30.3522,30.3499,30.3499,30.3506,30.3506,
L,30.7273,30.7273,30.3503,30.3503,30.3522,30.3522,30.3499,30.3499,30.3506,30.3506,
L,30.8472,30.8472,30.3503,30.3503,30.3522,30.3522,30.3499,30.3499,30.3506,30.3506,
L,30.9731,30.9731,30.3503,30.3503,30.3522,30.3522,30.3499,30.3499,30.3506,30.3506,
L,31.0982,31.0982,30.3503,30.3503,30.3522,30.3522,30.3499,30.3499,30.3506,30.3506,
L,31.2253,31.2253,30.3503,30.3503,30.3522,30.3522,30.3499,30.3499,30.3506,30.3506,
L,31.3501,31.3501,30.3503,30.3503,30.3522,30.3522,30.3499,30.3499,30.3506,30.3506,
L,31.4706,31.4706,30.3503,30.3503,30.3522,30.3522,30.3499,30.3499,30.3506,30.3506,
L,31.5876,31.5876,30.3503,30.3503,30.3522,30.3522,30.3499,30.3499,30.3506,30.3506,
U,31.7071,31.7071,31.7126,31.7126,31.7133,31.7133,31.7117,31.7117,31.7126,31.7126,
L,31.7274,31.7274,31.7126,31.7126,31.7133,31.7133,31.7117,31.7117,31.7126,31.7126,
L,31.849,31.849,31.7126,31.7126,31.7133,31.7133,31.7117,31.7117,31.7126,31.7126,
