started working
L,5.25996,5.25996,4.03061,4.03061,4.03015,4.03015,4.03078,4.03078,4.0663,4.0663,4.02984,4.02984,4.07907,4.07907,
L,5.40916,5.40916,4.03061,4.03061,4.03015,4.03015,4.03078,4.03078,4.0663,4.0663,4.02984,4.02984,4.07907,4.07907,
L,5.55815,5.55815,4.03061,4.03061,4.03015,4.03015,4.03078,4.03078,4.0663,4.0663,4.02984,4.02984,4.07907,4.07907,
L,5.75953,5.75953,4.03061,4.03061,4.03015,4.03015,4.03078,4.03078,4.0663,4.0663,4.02984,4.02984,4.07907,4.07907,
U,5.94499,5.94499,5.97574,5.97574,5.95006,5.95006,5.95107,5.95107,5.94779,5.94779,5.95054,5.95054,5.97364,5.97364,
L,5.99782,5.99782,5.97574,5.97574,5.95006,5.95006,5.95107,5.95107,5.94779,5.94779,5.95054,5.95054,5.97364,5.97364,
L,6.15044,6.15044,5.97574,5.97574,5.95006,5.95006,5.95107,5.95107,5.94779,5.94779,5.95054,5.95054,5.97364,5.97364,
L,6.3498,6.3498,5.97574,5.97574,5.95006,5.95006,5.95107,5.95107,5.94779,5.94779,5.95054,5.95054,5.97364,5.97364,
L,6.54081,6.54081,5.97574,5.97574,5.95006,5.95006,5.95107,5.95107,5.94779,5.94779,5.95054,5.95054,5.97364,5.97364,
L,6.73771,6.73771,5.97574,5.97574,5.95006,5.95006,5.95107,5.95107,5.94779,5.94779,5.95054,5.95054,5.97364,5.97364,
L,6.92434,6.92434,5.97574,5.97574,5.95006,5.95006,5.95107,5.95107,5.94779,5.94779,5.95054,5.95054,5.97364,5.97364,
L,7.11588,7.11588,5.97574,5.97574,5.95006,5.95006,5.95107,5.95107,5.94779,5.94779,5.95054,5.95054,5.97364,5.97364,
L,7.41047,7.41047,5.97574,5.97574,5.95006,5.95006,5.95107,5.95107,5.94779,5.94779,5.95054,5.95054,5.97364,5.97364,
L,7.57298,7.57298,5.97574,5.97574,5.95006,5.95006,5.95107,5.95107,5.94779,5.94779,5.95054,5.95054,5.97364,5.97364,
L,7.86053,7.86053,5.97574,5.97574,5.95006,5.95006,5.95107,5.95107,5.94779,5.94779,5.95054,5.95054,5.97364,5.97364,
L,8.06143,8.06143,5.97574,5.97574,5.95006,5.95006,5.95107,5.95107,5.94779,5.94779,5.95054,5.95054,5.97364,5.97364,
U,8.27132,8.27132,8.27678,8.27678,8.27714,8.27714,8.32381,8.32381,8.31122,8.31122,8.27996,8.27996,8.27893,8.27893,
L,8.33896,8.33896,8.27678,8.27678,8.27714,8.27714,8.32381,8.32381,8.31122,8.31122,8.27996,8.27996,8.27893,8.27893,
L,8.4871,8.4871,8.27678,8.27678,8.27714,8.27714,8.32381,8.32381,8.31122,8.31122,8.27996,8.27996,8.27893,8.27893,
L,8.6968,8.6968,8.27678,8.27678,8.27714,8.27714,8.32381,8.32381,8.31122,8.31122,8.27996,8.27996,8.27893,8.27893,
L,8.95057,8.95057,8.27678,8.27678,8.27714,8.27714,8.32381,8.32381,8.31122,8.31122,8.27996,8.27996,8.27893,8.27893,
L,9.17538,9.17538,8.27678,8.27678,8.27714,8.27714,8.32381,8.32381,8.31122,8.31122,8.27996,8.27996,8.27893,8.27893,
L,9.39035,9.39035,8.27678,8.27678,8.27714,8.27714,8.32381,8.32381,8.31122,8.31122,8.27996,8.27996,8.27893,8.27893,
L,9.6028,9.6028,8.27678,8.27678,8.27714,8.27714,8.32381,8.32381,8.31122,8.31122,8.27996,8.27996,8.27893,8.27893,
L,9.82006,9.82006,8.27678,8.27678,8.27714,8.27714,8.32381,8.32381,8.31122,8.31122,8.27996,8.27996,8.27893,8.27893,
L,10.0332,10.0332,8.27678,8.27678,8.27714,8.27714,8.32381,8.32381,8.31122,8.31122,8.27996,8.27996,8.27893,8.27893,
L,10.2443,10.2443,8.27678,8.27678,8.27714,8.27714,8.32381,8.32381,8.31122,8.31122,8.27996,8.27996,8.27893,8.27893,
L,10.4471,10.4471,8.27678,8.27678,8.27714,8.27714,8.32381,8.32381,8.31122,8.31122,8.27996,8.27996,8.27893,8.27893,
U,10.6731,10.6731,10.6955,10.6955,10.6795,10.6795,10.685,10.685,10.7002,10.7002,10.6794,10.6794,10.7225,10.7225,
L,10.7365,10.7365,10.6955,10.6955,10.6795,10.6795,10.685,10.685,10.7002,10.7002,10.6794,10.6794,10.7225,10.7225,
L,10.9025,10.9025,10.6955,10.6955,10.6795,10.6795,10.685,10.685,10.7002,10.7002,10.6794,10.6794,10.7225,10.7225,
L,11.1006,11.1006,10.6955,10.6955,10.6795,10.6795,10.685,10.685,10.7002,10.7002,10.6794,10.6794,10.7225,10.7225,
L,11.3215,11.3215,10.6955,10.6955,10.6795,10.6795,10.685,10.685,10.7002,10.7002,10.6794,10.6794,10.7225,10.7225,
L,11.5076,11.5076,10.6955,10.6955,10.6795,10.6795,10.685,10.685,10.7002,10.7002,10.6794,10.6794,10.7225,10.7225,
L,11.7242,11.7242,10.6955,10.6955,10.6795,10.6795,10.685,10.685,10.7002,10.7002,10.6794,10.6794,10.7225,10.7225,
L,11.9361,11.9361,10.6955,10.6955,10.6795,10.6795,10.685,10.685,10.7002,10.7002,10.6794,10.6794,10.7225,10.7225,
L,12.1474,12.1474,10.6955,10.6955,10.6795,10.6795,10.685,10.685,10.7002,10.7002,10.6794,10.6794,10.7225,10.7225,
L,12.3459,12.3459,10.6955,10.6955,10.6795,10.6795,10.685,10.685,10.7002,10.7002,10.6794,10.6794,10.7225,10.7225,
L,12.5379,12.5379,10.6955,10.6955,10.6795,10.6795,10.685,10.685,10.7002,10.7002,10.6794,10.6794,10.7225,10.7225,
L,12.7305,12.7305,10.6955,10.6955,10.6795,10.6795,10.685,10.685,10.7002,10.7002,10.6794,10.6794,10.7225,10.7225,
U,12.9303,12.9303,12.9356,12.9356,12.9369,12.9369,12.976,12.976,12.9366,12.9366,12.9358,12.9358,12.9454,12.9454,
L,12.998,12.998,12.9356,12.9356,12.9369,12.9369,12.976,12.976,12.9366,12.9366,12.9358,12.9358,12.9454,12.9454,
L,13.152,13.152,12.9356,12.9356,12.9369,12.9369,12.976,12.976,12.9366,12.9366,12.9358,12.9358,12.9454,12.9454,
L,13.3273,13.3273,12.9356,12.9356,12.9369,12.9369,12.976,12.976,12.9366,12.9366,12.9358,12.9358,12.9454,12.9454,
L,13.5187,13.5187,12.9356,12.9356,12.9369,12.9369,12.976,12.976,12.9366,12.9366,12.9358,12.9358,12.9454,12.9454,
L,13.713,13.713,12.9356,12.9356,12.9369,12.9369,12.976,12.976,12.9366,12.9366,12.9358,12.9358,12.9454,12.9454,
L,13.9084,13.9084,12.9356,12.9356,12.9369,12.9369,12.976,12.976,12.9366,12.9366,12.9358,12.9358,12.9454,12.9454,
L,14.1032,14.1032,12.9356,12.9356,12.9369,12.9369,12.976,12.976,12.9366,12.9366,12.9358,12.9358,12.9454,12.9454,
L,14.2979,14.2979,12.9356,12.9356,12.9369,12.9369,12.976,12.976,12.9366,12.9366,12.9358,12.9358,12.9454,12.9454,
L,14.4967,14.4967,12.9356,12.9356,12.9369,12.9369,12.976,12.976,12.9366,12.9366,12.9358,12.9358,12.9454,12.9454,
L,14.6875,14.6875,12.9356,12.9356,12.9369,12.9369,12.976,12.976,12.9366,12.9366,12.9358,12.9358,12.9454,12.9454,
L,14.908,14.908,12.9356,12.9356,12.9369,12.9369,12.976,12.976,12.9366,12.9366,12.9358,12.9358,12.9454,12.9454,
U,15.1223,15.1223,15.1302,15.1302,15.15,15.15,15.1313,15.1313,15.1314,15.1314,15.129,15.129,15.148,15.148,
L,15.1745,15.1745,15.1302,15.1302,15.15,15.15,15.1313,15.1313,15.1314,15.1314,15.129,15.129,15.148,15.148,
L,15.3304,15.3304,15.1302,15.1302,15.15,15.15,15.1313,15.1313,15.1314,15.1314,15.129,15.129,15.148,15.148,
L,15.5221,15.5221,15.1302,15.1302,15.15,15.15,15.1313,15.1313,15.1314,15.1314,15.129,15.129,15.148,15.148,
L,15.7058,15.7058,15.1302,15.1302,15.15,15.15,15.1313,15.1313,15.1314,15.1314,15.129,15.129,15.148,15.148,
L,15.8982,15.8982,15.1302,15.1302,15.15,15.15,15.1313,15.1313,15.1314,15.1314,15.129,15.129,15.148,15.148,
L,16.0926,16.0926,15.1302,15.1302,15.15,15.15,15.1313,15.1313,15.1314,15.1314,15.129,15.129,15.148,15.148,
L,16.2732,16.2732,15.1302,15.1302,15.15,15.15,15.1313,15.1313,15.1314,15.1314,15.129,15.129,15.148,15.148,
L,16.4547,16.4547,15.1302,15.1302,15.15,15.15,15.1313,15.1313,15.1314,15.1314,15.129,15.129,15.148,15.148,
L,16.6456,16.6456,15.1302,15.1302,15.15,15.15,15.1313,15.1313,15.1314,15.1314,15.129,15.129,15.148,15.148,
L,16.8378,16.8378,15.1302,15.1302,15.15,15.15,15.1313,15.1313,15.1314,15.1314,15.129,15.129,15.148,15.148,
L,17.0308,17.0308,15.1302,15.1302,15.15,15.15,15.1313,15.1313,15.1314,15.1314,15.129,15.129,15.148,15.148,
U,17.2481,17.2481,17.255,17.255,17.2533,17.2533,17.2787,17.2787,17.3002,17.3002,17.2554,17.2554,17.2548,17.2548,
L,17.3154,17.3154,17.255,17.255,17.2533,17.2533,17.2787,17.2787,17.3002,17.3002,17.2554,17.2554,17.2548,17.2548,
L,17.4757,17.4757,17.255,17.255,17.2533,17.2533,17.2787,17.2787,17.3002,17.3002,17.2554,17.2554,17.2548,17.2548,
L,17.6651,17.6651,17.255,17.255,17.2533,17.2533,17.2787,17.2787,17.3002,17.3002,17.2554,17.2554,17.2548,17.2548,
L,17.8547,17.8547,17.255,17.255,17.2533,17.2533,17.2787,17.2787,17.3002,17.3002,17.2554,17.2554,17.2548,17.2548,
L,18.0373,18.0373,17.255,17.255,17.2533,17.2533,17.2787,17.2787,17.3002,17.3002,17.2554,17.2554,17.2548,17.2548,
L,18.2197,18.2197,17.255,17.255,17.2533,17.2533,17.2787,17.2787,17.3002,17.3002,17.2554,17.2554,17.2548,17.2548,
L,18.4138,18.4138,17.255,17.255,17.2533,17.2533,17.2787,17.2787,17.3002,17.3002,17.2554,17.2554,17.2548,17.2548,
L,18.6097,18.6097,17.255,17.255,17.2533,17.2533,17.2787,17.2787,17.3002,17.3002,17.2554,17.2554,17.2548,17.2548,
L,18.8162,18.8162,17.255,17.255,17.2533,17.2533,17.2787,17.2787,17.3002,17.3002,17.2554,17.2554,17.2548,17.2548,
L,19.0105,19.0105,17.255,17.255,17.2533,17.2533,17.2787,17.2787,17.3002,17.3002,17.2554,17.2554,17.2548,17.2548,
L,19.2042,19.2042,17.255,17.255,17.2533,17.2533,17.2787,17.2787,17.3002,17.3002,17.2554,17.2554,17.2548,17.2548,
U,19.3982,19.3982,19.4034,19.4034,19.4037,19.4037,19.4049,19.4049,19.4501,19.4501,19.4054,19.4054,19.4311,19.4311,
L,19.4655,19.4655,19.4034,19.4034,19.4037,19.4037,19.4049,19.4049,19.4501,19.4501,19.4054,19.4054,19.4311,19.4311,
L,19.6218,19.6218,19.4034,19.4034,19.4037,19.4037,19.4049,19.4049,19.4501,19.4501,19.4054,19.4054,19.4311,19.4311,
L,19.8234,19.8234,19.4034,19.4034,19.4037,19.4037,19.4049,19.4049,19.4501,19.4501,19.4054,19.4054,19.4311,19.4311,
L,20.0186,20.0186,19.4034,19.4034,19.4037,19.4037,19.4049,19.4049,19.4501,19.4501,19.4054,19.4054,19.4311,19.4311,
L,20.2087,20.2087,19.4034,19.4034,19.4037,19.4037,19.4049,19.4049,19.4501,19.4501,19.4054,19.4054,19.4311,19.4311,
L,20.4005,20.4005,19.4034,19.4034,19.4037,19.4037,19.4049,19.4049,19.4501,19.4501,19.4054,19.4054,19.4311,19.4311,
L,20.5965,20.5965,19.4034,19.4034,19.4037,19.4037,19.4049,19.4049,19.4501,19.4501,19.4054,19.4054,19.4311,19.4311,
L,20.7973,20.7973,19.4034,19.4034,19.4037,19.4037,19.4049,19.4049,19.4501,19.4501,19.4054,19.4054,19.4311,19.4311,
L,20.9801,20.9801,19.4034,19.4034,19.4037,19.4037,19.4049,19.4049,19.4501,19.4501,19.4054,19.4054,19.4311,19.4311,
L,21.1627,21.1627,19.4034,19.4034,19.4037,19.4037,19.4049,19.4049,19.4501,19.4501,19.4054,19.4054,19.4311,19.4311,
L,21.3575,21.3575,19.4034,19.4034,19.4037,19.4037,19.4049,19.4049,19.4501,19.4501,19.4054,19.4054,19.4311,19.4311,
U,21.5401,21.5401,21.5452,21.5452,21.5459,21.5459,21.5935,21.5935,21.5432,21.5432,21.5457,21.5457,21.5806,21.5806,
L,21.6065,21.6065,21.5452,21.5452,21.5459,21.5459,21.5935,21.5935,21.5432,21.5432,21.5457,21.5457,21.5806,21.5806,
L,21.76,21.76,21.5452,21.5452,21.5459,21.5459,21.5935,21.5935,21.5432,21.5432,21.5457,21.5457,21.5806,21.5806,
L,21.9525,21.9525,21.5452,21.5452,21.5459,21.5459,21.5935,21.5935,21.5432,21.5432,21.5457,21.5457,21.5806,21.5806,
L,22.1183,22.1183,21.5452,21.5452,21.5459,21.5459,21.5935,21.5935,21.5432,21.5432,21.5457,21.5457,21.5806,21.5806,
L,22.2852,22.2852,21.5452,21.5452,21.5459,21.5459,21.5935,21.5935,21.5432,21.5432,21.5457,21.5457,21.5806,21.5806,
L,22.451,22.451,21.5452,21.5452,21.5459,21.5459,21.5935,21.5935,21.5432,21.5432,21.5457,21.5457,21.5806,21.5806,
L,22.6171,22.6171,21.5452,21.5452,21.5459,21.5459,21.5935,21.5935,21.5432,21.5432,21.5457,21.5457,21.5806,21.5806,
L,22.7966,22.7966,21.5452,21.5452,21.5459,21.5459,21.5935,21.5935,21.5432,21.5432,21.5457,21.5457,21.5806,21.5806,
L,22.9579,22.9579,21.5452,21.5452,21.5459,21.5459,21.5935,21.5935,21.5432,21.5432,21.5457,21.5457,21.5806,21.5806,
L,23.1203,23.1203,21.5452,21.5452,21.5459,21.5459,21.5935,21.5935,21.5432,21.5432,21.5457,21.5457,21.5806,21.5806,
L,23.2834,23.2834,21.5452,21.5452,21.5459,21.5459,21.5935,21.5935,21.5432,21.5432,21.5457,21.5457,21.5806,21.5806,
U,23.4445,23.4445,23.4511,23.4511,23.4501,23.4501,23.4953,23.4953,23.4563,23.4563,23.4507,23.4507,23.4826,23.4826,
L,23.5132,23.5132,23.4511,23.4511,23.4501,23.4501,23.4953,23.4953,23.4563,23.4563,23.4507,23.4507,23.4826,23.4826,
L,23.6641,23.6641,23.4511,23.4511,23.4501,23.4501,23.4953,23.4953,23.4563,23.4563,23.4507,23.4507,23.4826,23.4826,
L,23.8261,23.8261,23.4511,23.4511,23.4501,23.4501,23.4953,23.4953,23.4563,23.4563,23.4507,23.4507,23.4826,23.4826,
L,23.9822,23.9822,23.4511,23.4511,23.4501,23.4501,23.4953,23.4953,23.4563,23.4563,23.4507,23.4507,23.4826,23.4826,
L,24.136,24.136,23.4511,23.4511,23.4501,23.4501,23.4953,23.4953,23.4563,23.4563,23.4507,23.4507,23.4826,23.4826,
L,24.3033,24.3033,23.4511,23.4511,23.4501,23.4501,23.4953,23.4953,23.4563,23.4563,23.4507,23.4507,23.4826,23.4826,
L,24.4681,24.4681,23.4511,23.4511,23.4501,23.4501,23.4953,23.4953,23.4563,23.4563,23.4507,23.4507,23.4826,23.4826,
L,24.6365,24.6365,23.4511,23.4511,23.4501,23.4501,23.4953,23.4953,23.4563,23.4563,23.4507,23.4507,23.4826,23.4826,
L,24.8145,24.8145,23.4511,23.4511,23.4501,23.4501,23.4953,23.4953,23.4563,23.4563,23.4507,23.4507,23.4826,23.4826,
L,24.9929,24.9929,23.4511,23.4511,23.4501,23.4501,23.4953,23.4953,23.4563,23.4563,23.4507,23.4507,23.4826,23.4826,
L,25.1686,25.1686,23.4511,23.4511,23.4501,23.4501,23.4953,23.4953,23.4563,23.4563,23.4507,23.4507,23.4826,23.4826,
U,25.3301,25.3301,25.336,25.336,25.3361,25.3361,25.3391,25.3391,25.3375,25.3375,25.3403,25.3403,25.3373,25.3373,
L,25.3608,25.3608,25.336,25.336,25.3361,25.3361,25.3391,25.3391,25.3375,25.3375,25.3403,25.3403,25.3373,25.3373,
L,25.5465,25.5465,25.336,25.336,25.3361,25.3361,25.3391,25.3391,25.3375,25.3375,25.3403,25.3403,25.3373,25.3373,
L,25.7401,25.7401,25.336,25.336,25.3361,25.3361,25.3391,25.3391,25.3375,25.3375,25.3403,25.3403,25.3373,25.3373,
L,25.9349,25.9349,25.336,25.336,25.3361,25.3361,25.3391,25.3391,25.3375,25.3375,25.3403,25.3403,25.3373,25.3373,
L,26.1176,26.1176,25.336,25.336,25.3361,25.3361,25.3391,25.3391,25.3375,25.3375,25.3403,25.3403,25.3373,25.3373,
L,26.3081,26.3081,25.336,25.336,25.3361,25.3361,25.3391,25.3391,25.3375,25.3375,25.3403,25.3403,25.3373,25.3373,
L,26.4916,26.4916,25.336,25.336,25.3361,25.3361,25.3391,25.3391,25.3375,25.3375,25.3403,25.3403,25.3373,25.3373,
L,26.6719,26.6719,25.336,25.336,25.3361,25.3361,25.3391,25.3391,25.3375,25.3375,25.3403,25.3403,25.3373,25.3373,
L,26.8692,26.8692,25.336,25.336,25.3361,25.3361,25.3391,25.3391,25.3375,25.3375,25.3403,25.3403,25.3373,25.3373,
L,27.0619,27.0619,25.336,25.336,25.3361,25.3361,25.3391,25.3391,25.3375,25.3375,25.3403,25.3403,25.3373,25.3373,
L,27.2544,27.2544,25.336,25.336,25.3361,25.3361,25.3391,25.3391,25.3375,25.3375,25.3403,25.3403,25.3373,25.3373,
U,27.4363,27.4363,27.446,27.446,27.4454,27.4454,27.4428,27.4428,27.4427,27.4427,27.4462,27.4462,27.4523,27.4523,
L,27.4689,27.4689,27.446,27.446,27.4454,27.4454,27.4428,27.4428,27.4427,27.4427,27.4462,27.4462,27.4523,27.4523,
L,27.6519,27.6519,27.446,27.446,27.4454,27.4454,27.4428,27.4428,27.4427,27.4427,27.4462,27.4462,27.4523,27.4523,
L,27.8497,27.8497,27.446,27.446,27.4454,27.4454,27.4428,27.4428,27.4427,27.4427,27.4462,27.4462,27.4523,27.4523,
L,28.0428,28.0428,27.446,27.446,27.4454,27.4454,27.4428,27.4428,27.4427,27.4427,27.4462,27.4462,27.4523,27.4523,
L,28.2362,28.2362,27.446,27.446,27.4454,27.4454,27.4428,27.4428,27.4427,27.4427,27.4462,27.4462,27.4523,27.4523,
L,28.419,28.419,27.446,27.446,27.4454,27.4454,27.4428,27.4428,27.4427,27.4427,27.4462,27.4462,27.4523,27.4523,
L,28.6198,28.6198,27.446,27.446,27.4454,27.4454,27.4428,27.4428,27.4427,27.4427,27.4462,27.4462,27.4523,27.4523,
L,28.8094,28.8094,27.446,27.446,27.4454,27.4454,27.4428,27.4428,27.4427,27.4427,27.4462,27.4462,27.4523,27.4523,
L,28.9984,28.9984,27.446,27.446,27.4454,27.4454,27.4428,27.4428,27.4427,27.4427,27.4462,27.4462,27.4523,27.4523,
L,29.1957,29.1957,27.446,27.446,27.4454,27.4454,27.4428,27.4428,27.4427,27.4427,27.4462,27.4462,27.4523,27.4523,
L,29.3878,29.3878,27.446,27.446,27.4454,27.4454,27.4428,27.4428,27.4427,27.4427,27.4462,27.4462,27.4523,27.4523,
U,29.5679,29.5679,29.576,29.576,29.576,29.576,29.5742,29.5742,29.5742,29.5742,29.5775,29.5775,29.5775,29.5775,
L,29.5996,29.5996,29.576,29.576,29.576,29.576,29.5742,29.5742,29.5742,29.5742,29.5775,29.5775,29.5775,29.5775,
L,29.7914,29.7914,29.576,29.576,29.576,29.576,29.5742,29.5742,29.5742,29.5742,29.5775,29.5775,29.5775,29.5775,
L,29.9798,29.9798,29.576,29.576,29.576,29.576,29.5742,29.5742,29.5742,29.5742,29.5775,29.5775,29.5775,29.5775,
L,30.1696,30.1696,29.576,29.576,29.576,29.576,29.5742,29.5742,29.5742,29.5742,29.5775,29.5775,29.5775,29.5775,
L,30.3646,30.3646,29.576,29.576,29.576,29.576,29.5742,29.5742,29.5742,29.5742,29.5775,29.5775,29.5775,29.5775,
L,30.5577,30.5577,29.576,29.576,29.576,29.576,29.5742,29.5742,29.5742,29.5742,29.5775,29.5775,29.5775,29.5775,
L,30.7431,30.7431,29.576,29.576,29.576,29.576,29.5742,29.5742,29.5742,29.5742,29.5775,29.5775,29.5775,29.5775,
L,30.9322,30.9322,29.576,29.576,29.576,29.576,29.5742,29.5742,29.5742,29.5742,29.5775,29.5775,29.5775,29.5775,
L,31.1194,31.1194,29.576,29.576,29.576,29.576,29.5742,29.5742,29.5742,29.5742,29.5775,29.5775,29.5775,29.5775,
L,31.3141,31.3141,29.576,29.576,29.576,29.576,29.5742,29.5742,29.5742,29.5742,29.5775,29.5775,29.5775,29.5775,
L,31.5091,31.5091,29.576,29.576,29.576,29.576,29.5742,29.5742,29.5742,29.5742,29.5775,29.5775,29.5775,29.5775,
U,31.6884,31.6884,31.697,31.697,31.697,31.697,31.6947,31.6947,31.6936,31.6936,31.6981,31.6981,31.6976,31.6976,
L,31.726,31.726,31.697,31.697,31.697,31.697,31.6947,31.6947,31.6936,31.6936,31.6981,31.6981,31.6976,31.6976,
L,31.9119,31.9119,31.697,31.697,31.697,31.697,31.6947,31.6947,31.6936,31.6936,31.6981,31.6981,31.6976,31.6976,
L,32.1023,32.1023,31.697,31.697,31.697,31.697,31.6947,31.6947,31.6936,31.6936,31.6981,31.6981,31.6976,31.6976,
L,32.2842,32.2842,31.697,31.697,31.697,31.697,31.6947,31.6947,31.6936,31.6936,31.6981,31.6981,31.6976,31.6976,
L,32.4689,32.4689,31.697,31.697,31.697,31.697,31.6947,31.6947,31.6936,31.6936,31.6981,31.6981,31.6976,31.6976,
L,32.6592,32.6592,31.697,31.697,31.697,31.697,31.6947,31.6947,31.6936,31.6936,31.6981,31.6981,31.6976,31.6976,
L,32.8576,32.8576,31.697,31.697,31.697,31.697,31.6947,31.6947,31.6936,31.6936,31.6981,31.6981,31.6976,31.6976,
L,33.0463,33.0463,31.697,31.697,31.697,31.697,31.6947,31.6947,31.6936,31.6936,31.6981,31.6981,31.6976,31.6976,
L,33.2247,33.2247,31.697,31.697,31.697,31.697,31.6947,31.6947,31.6936,31.6936,31.6981,31.6981,31.6976,31.6976,
L,33.4058,33.4058,31.697,31.697,31.697,31.697,31.6947,31.6947,31.6936,31.6936,31.6981,31.6981,31.6976,31.6976,
L,33.5953,33.5953,31.697,31.697,31.697,31.697,31.6947,31.6947,31.6936,31.6936,31.6981,31.6981,31.6976,31.6976,
U,33.7954,33.7954,33.8037,33.8037,33.8037,33.8037,33.803,33.803,33.8025,33.8025,33.8065,33.8065,33.8023,33.8023,
L,33.827,33.827,33.8037,33.8037,33.8037,33.8037,33.803,33.803,33.8025,33.8025,33.8065,33.8065,33.8023,33.8023,
L,34.0088,34.0088,33.8037,33.8037,33.8037,33.8037,33.803,33.803,33.8025,33.8025,33.8065,33.8065,33.8023,33.8023,
L,34.2,34.2,33.8037,33.8037,33.8037,33.8037,33.803,33.803,33.8025,33.8025,33.8065,33.8065,33.8023,33.8023,
L,34.391,34.391,33.8037,33.8037,33.8037,33.8037,33.803,33.803,33.8025,33.8025,33.8065,33.8065,33.8023,33.8023,
