started working
L,9.71719,9.71719,9.45864,9.45864,9.46223,9.46223,9.45949,9.45949,9.46871,9.46871,9.46128,9.46128,9.45618,9.45618,9.45645,9.45645,9.45739,9.45739,
L,9.95322,9.95322,9.45864,9.45864,9.46223,9.46223,9.45949,9.45949,9.46871,9.46871,9.46128,9.46128,9.45618,9.45618,9.45645,9.45645,9.45739,9.45739,
L,10.1905,10.1905,9.45864,9.45864,9.46223,9.46223,9.45949,9.45949,9.46871,9.46871,9.46128,9.46128,9.45618,9.45618,9.45645,9.45645,9.45739,9.45739,
L,10.4294,10.4294,9.45864,9.45864,9.46223,9.46223,9.45949,9.45949,9.46871,9.46871,9.46128,9.46128,9.45618,9.45618,9.45645,9.45645,9.45739,9.45739,
L,10.6602,10.6602,9.45864,9.45864,9.46223,9.46223,9.45949,9.45949,9.46871,9.46871,9.46128,9.46128,9.45618,9.45618,9.45645,9.45645,9.45739,9.45739,
L,10.8993,10.8993,9.45864,9.45864,9.46223,9.46223,9.45949,9.45949,9.46871,9.46871,9.46128,9.46128,9.45618,9.45618,9.45645,9.45645,9.45739,9.45739,
L,11.1395,11.1395,9.45864,9.45864,9.46223,9.46223,9.45949,9.45949,9.46871,9.46871,9.46128,9.46128,9.45618,9.45618,9.45645,9.45645,9.45739,9.45739,
L,11.3919,11.3919,9.45864,9.45864,9.46223,9.46223,9.45949,9.45949,9.46871,9.46871,9.46128,9.46128,9.45618,9.45618,9.45645,9.45645,9.45739,9.45739,
L,11.6464,11.6464,9.45864,9.45864,9.46223,9.46223,9.45949,9.45949,9.46871,9.46871,9.46128,9.46128,9.45618,9.45618,9.45645,9.45645,9.45739,9.45739,
L,11.9195,11.9195,9.45864,9.45864,9.46223,9.46223,9.45949,9.45949,9.46871,9.46871,9.46128,9.46128,9.45618,9.45618,9.45645,9.45645,9.45739,9.45739,
U,12.1934,12.1934,12.2262,12.2262,12.2081,12.2081,12.2036,12.2036,12.2041,12.2041,12.2028,12.2028,12.1996,12.1996,12.2055,12.2055,12.2079,12.2079,
L,12.2532,12.2532,12.2262,12.2262,12.2081,12.2081,12.2036,12.2036,12.2041,12.2041,12.2028,12.2028,12.1996,12.1996,12.2055,12.2055,12.2079,12.2079,
L,12.5113,12.5113,12.2262,12.2262,12.2081,12.2081,12.2036,12.2036,12.2041,12.2041,12.2028,12.2028,12.1996,12.1996,12.2055,12.2055,12.2079,12.2079,
L,12.7385,12.7385,12.2262,12.2262,12.2081,12.2081,12.2036,12.2036,12.2041,12.2041,12.2028,12.2028,12.1996,12.1996,12.2055,12.2055,12.2079,12.2079,
L,12.9349,12.9349,12.2262,12.2262,12.2081,12.2081,12.2036,12.2036,12.2041,12.2041,12.2028,12.2028,12.1996,12.1996,12.2055,12.2055,12.2079,12.2079,
L,13.1226,13.1226,12.2262,12.2262,12.2081,12.2081,12.2036,12.2036,12.2041,12.2041,12.2028,12.2028,12.1996,12.1996,12.2055,12.2055,12.2079,12.2079,
L,13.3215,13.3215,12.2262,12.2262,12.2081,12.2081,12.2036,12.2036,12.2041,12.2041,12.2028,12.2028,12.1996,12.1996,12.2055,12.2055,12.2079,12.2079,
L,13.5316,13.5316,12.2262,12.2262,12.2081,12.2081,12.2036,12.2036,12.2041,12.2041,12.2028,12.2028,12.1996,12.1996,12.2055,12.2055,12.2079,12.2079,
L,13.7458,13.7458,12.2262,12.2262,12.2081,12.2081,12.2036,12.2036,12.2041,12.2041,12.2028,12.2028,12.1996,12.1996,12.2055,12.2055,12.2079,12.2079,
L,13.9593,13.9593,12.2262,12.2262,12.2081,12.2081,12.2036,12.2036,12.2041,12.2041,12.2028,12.2028,12.1996,12.1996,12.2055,12.2055,12.2079,12.2079,
L,14.1696,14.1696,12.2262,12.2262,12.2081,12.2081,12.2036,12.2036,12.2041,12.2041,12.2028,12.2028,12.1996,12.1996,12.2055,12.2055,12.2079,12.2079,
L,14.3776,14.3776,12.2262,12.2262,12.2081,12.2081,12.2036,12.2036,12.2041,12.2041,12.2028,12.2028,12.1996,12.1996,12.2055,12.2055,12.2079,12.2079,
U,14.5714,14.5714,14.5796,14.5796,14.5796,14.5796,14.5795,14.5795,14.5805,14.5805,14.5794,14.5794,14.5769,14.5769,14.5801,14.5801,14.5813,14.5813,
L,14.6,14.6,14.5796,14.5796,14.5796,14.5796,14.5795,14.5795,14.5805,14.5805,14.5794,14.5794,14.5769,14.5769,14.5801,14.5801,14.5813,14.5813,
L,14.8003,14.8003,14.5796,14.5796,14.5796,14.5796,14.5795,14.5795,14.5805,14.5805,14.5794,14.5794,14.5769,14.5769,14.5801,14.5801,14.5813,14.5813,
L,14.9977,14.9977,14.5796,14.5796,14.5796,14.5796,14.5795,14.5795,14.5805,14.5805,14.5794,14.5794,14.5769,14.5769,14.5801,14.5801,14.5813,14.5813,
L,15.1918,15.1918,14.5796,14.5796,14.5796,14.5796,14.5795,14.5795,14.5805,14.5805,14.5794,14.5794,14.5769,14.5769,14.5801,14.5801,14.5813,14.5813,
L,15.4,15.4,14.5796,14.5796,14.5796,14.5796,14.5795,14.5795,14.5805,14.5805,14.5794,14.5794,14.5769,14.5769,14.5801,14.5801,14.5813,14.5813,
L,15.5968,15.5968,14.5796,14.5796,14.5796,14.5796,14.5795,14.5795,14.5805,14.5805,14.5794,14.5794,14.5769,14.5769,14.5801,14.5801,14.5813,14.5813,
L,15.796,15.796,14.5796,14.5796,14.5796,14.5796,14.5795,14.5795,14.5805,14.5805,14.5794,14.5794,14.5769,14.5769,14.5801,14.5801,14.5813,14.5813,
L,15.9923,15.9923,14.5796,14.5796,14.5796,14.5796,14.5795,14.5795,14.5805,14.5805,14.5794,14.5794,14.5769,14.5769,14.5801,14.5801,14.5813,14.5813,
L,16.191,16.191,14.5796,14.5796,14.5796,14.5796,14.5795,14.5795,14.5805,14.5805,14.5794,14.5794,14.5769,14.5769,14.5801,14.5801,14.5813,14.5813,
L,16.3954,16.3954,14.5796,14.5796,14.5796,14.5796,14.5795,14.5795,14.5805,14.5805,14.5794,14.5794,14.5769,14.5769,14.5801,14.5801,14.5813,14.5813,
L,16.5898,16.5898,14.5796,14.5796,14.5796,14.5796,14.5795,14.5795,14.5805,14.5805,14.5794,14.5794,14.5769,14.5769,14.5801,14.5801,14.5813,14.5813,
U,16.7893,16.7893,16.7997,16.7997,16.7983,16.7983,16.7987,16.7987,16.7989,16.7989,16.7952,16.7952,16.7947,16.7947,16.7977,16.7977,16.7996,16.7996,
L,16.8176,16.8176,16.7997,16.7997,16.7983,16.7983,16.7987,16.7987,16.7989,16.7989,16.7952,16.7952,16.7947,16.7947,16.7977,16.7977,16.7996,16.7996,
L,17.0154,17.0154,16.7997,16.7997,16.7983,16.7983,16.7987,16.7987,16.7989,16.7989,16.7952,16.7952,16.7947,16.7947,16.7977,16.7977,16.7996,16.7996,
L,17.1986,17.1986,16.7997,16.7997,16.7983,16.7983,16.7987,16.7987,16.7989,16.7989,16.7952,16.7952,16.7947,16.7947,16.7977,16.7977,16.7996,16.7996,
L,17.3981,17.3981,16.7997,16.7997,16.7983,16.7983,16.7987,16.7987,16.7989,16.7989,16.7952,16.7952,16.7947,16.7947,16.7977,16.7977,16.7996,16.7996,
L,17.5945,17.5945,16.7997,16.7997,16.7983,16.7983,16.7987,16.7987,16.7989,16.7989,16.7952,16.7952,16.7947,16.7947,16.7977,16.7977,16.7996,16.7996,
L,17.7922,17.7922,16.7997,16.7997,16.7983,16.7983,16.7987,16.7987,16.7989,16.7989,16.7952,16.7952,16.7947,16.7947,16.7977,16.7977,16.7996,16.7996,
L,17.9898,17.9898,16.7997,16.7997,16.7983,16.7983,16.7987,16.7987,16.7989,16.7989,16.7952,16.7952,16.7947,16.7947,16.7977,16.7977,16.7996,16.7996,
L,18.2411,18.2411,16.7997,16.7997,16.7983,16.7983,16.7987,16.7987,16.7989,16.7989,16.7952,16.7952,16.7947,16.7947,16.7977,16.7977,16.7996,16.7996,
L,18.4789,18.4789,16.7997,16.7997,16.7983,16.7983,16.7987,16.7987,16.7989,16.7989,16.7952,16.7952,16.7947,16.7947,16.7977,16.7977,16.7996,16.7996,
L,18.7505,18.7505,16.7997,16.7997,16.7983,16.7983,16.7987,16.7987,16.7989,16.7989,16.7952,16.7952,16.7947,16.7947,16.7977,16.7977,16.7996,16.7996,
L,19.0371,19.0371,16.7997,16.7997,16.7983,16.7983,16.7987,16.7987,16.7989,16.7989,16.7952,16.7952,16.7947,16.7947,16.7977,16.7977,16.7996,16.7996,
U,19.3727,19.3727,19.3851,19.3851,19.3845,19.3845,19.3842,19.3842,19.394,19.394,19.3817,19.3817,19.3869,19.3869,19.388,19.388,19.3871,19.3871,
L,19.4104,19.4104,19.3851,19.3851,19.3845,19.3845,19.3842,19.3842,19.394,19.394,19.3817,19.3817,19.3869,19.3869,19.388,19.388,19.3871,19.3871,
L,19.7188,19.7188,19.3851,19.3851,19.3845,19.3845,19.3842,19.3842,19.394,19.394,19.3817,19.3817,19.3869,19.3869,19.388,19.388,19.3871,19.3871,
L,19.9689,19.9689,19.3851,19.3851,19.3845,19.3845,19.3842,19.3842,19.394,19.394,19.3817,19.3817,19.3869,19.3869,19.388,19.388,19.3871,19.3871,
L,20.2383,20.2383,19.3851,19.3851,19.3845,19.3845,19.3842,19.3842,19.394,19.394,19.3817,19.3817,19.3869,19.3869,19.388,19.388,19.3871,19.3871,
L,20.4842,20.4842,19.3851,19.3851,19.3845,19.3845,19.3842,19.3842,19.394,19.394,19.3817,19.3817,19.3869,19.3869,19.388,19.388,19.3871,19.3871,
L,20.708,20.708,19.3851,19.3851,19.3845,19.3845,19.3842,19.3842,19.394,19.394,19.3817,19.3817,19.3869,19.3869,19.388,19.388,19.3871,19.3871,
L,20.902,20.902,19.3851,19.3851,19.3845,19.3845,19.3842,19.3842,19.394,19.394,19.3817,19.3817,19.3869,19.3869,19.388,19.388,19.3871,19.3871,
L,21.1169,21.1169,19.3851,19.3851,19.3845,19.3845,19.3842,19.3842,19.394,19.394,19.3817,19.3817,19.3869,19.3869,19.388,19.388,19.3871,19.3871,
L,21.3292,21.3292,19.3851,19.3851,19.3845,19.3845,19.3842,19.3842,19.394,19.394,19.3817,19.3817,19.3869,19.3869,19.388,19.388,19.3871,19.3871,
L,21.5267,21.5267,19.3851,19.3851,19.3845,19.3845,19.3842,19.3842,19.394,19.394,19.3817,19.3817,19.3869,19.3869,19.388,19.388,19.3871,19.3871,
L,21.7608,21.7608,19.3851,19.3851,19.3845,19.3845,19.3842,19.3842,19.394,19.394,19.3817,19.3817,19.3869,19.3869,19.388,19.388,19.3871,19.3871,
U,22.0293,22.0293,22.0371,22.0371,22.0379,22.0379,22.0352,22.0352,22.0433,22.0433,22.0382,22.0382,22.0398,22.0398,22.0415,22.0415,22.0347,22.0347,
L,22.0563,22.0563,22.0371,22.0371,22.0379,22.0379,22.0352,22.0352,22.0433,22.0433,22.0382,22.0382,22.0398,22.0398,22.0415,22.0415,22.0347,22.0347,
L,22.3303,22.3303,22.0371,22.0371,22.0379,22.0379,22.0352,22.0352,22.0433,22.0433,22.0382,22.0382,22.0398,22.0398,22.0415,22.0415,22.0347,22.0347,
L,22.6144,22.6144,22.0371,22.0371,22.0379,22.0379,22.0352,22.0352,22.0433,22.0433,22.0382,22.0382,22.0398,22.0398,22.0415,22.0415,22.0347,22.0347,
L,22.8999,22.8999,22.0371,22.0371,22.0379,22.0379,22.0352,22.0352,22.0433,22.0433,22.0382,22.0382,22.0398,22.0398,22.0415,22.0415,22.0347,22.0347,
L,23.1787,23.1787,22.0371,22.0371,22.0379,22.0379,22.0352,22.0352,22.0433,22.0433,22.0382,22.0382,22.0398,22.0398,22.0415,22.0415,22.0347,22.0347,
L,23.4587,23.4587,22.0371,22.0371,22.0379,22.0379,22.0352,22.0352,22.0433,22.0433,22.0382,22.0382,22.0398,22.0398,22.0415,22.0415,22.0347,22.0347,
L,23.7309,23.7309,22.0371,22.0371,22.0379,22.0379,22.0352,22.0352,22.0433,22.0433,22.0382,22.0382,22.0398,22.0398,22.0415,22.0415,22.0347,22.0347,
L,24.0013,24.0013,22.0371,22.0371,22.0379,22.0379,22.0352,22.0352,22.0433,22.0433,22.0382,22.0382,22.0398,22.0398,22.0415,22.0415,22.0347,22.0347,
L,24.2802,24.2802,22.0371,22.0371,22.0379,22.0379,22.0352,22.0352,22.0433,22.0433,22.0382,22.0382,22.0398,22.0398,22.0415,22.0415,22.0347,22.0347,
L,24.5495,24.5495,22.0371,22.0371,22.0379,22.0379,22.0352,22.0352,22.0433,22.0433,22.0382,22.0382,22.0398,22.0398,22.0415,22.0415,22.0347,22.0347,
L,24.8334,24.8334,22.0371,22.0371,22.0379,22.0379,22.0352,22.0352,22.0433,22.0433,22.0382,22.0382,22.0398,22.0398,22.0415,22.0415,22.0347,22.0347,
U,25.0955,25.0955,25.1034,25.1034,25.1045,25.1045,25.1056,25.1056,25.1075,25.1075,25.1036,25.1036,25.1054,25.1054,25.1076,25.1076,25.101,25.101,
L,25.1219,25.1219,25.1034,25.1034,25.1045,25.1045,25.1056,25.1056,25.1075,25.1075,25.1036,25.1036,25.1054,25.1054,25.1076,25.1076,25.101,25.101,
L,25.4038,25.4038,25.1034,25.1034,25.1045,25.1045,25.1056,25.1056,25.1075,25.1075,25.1036,25.1036,25.1054,25.1054,25.1076,25.1076,25.101,25.101,
L,25.6922,25.6922,25.1034,25.1034,25.1045,25.1045,25.1056,25.1056,25.1075,25.1075,25.1036,25.1036,25.1054,25.1054,25.1076,25.1076,25.101,25.101,
L,25.9744,25.9744,25.1034,25.1034,25.1045,25.1045,25.1056,25.1056,25.1075,25.1075,25.1036,25.1036,25.1054,25.1054,25.1076,25.1076,25.101,25.101,
L,26.2508,26.2508,25.1034,25.1034,25.1045,25.1045,25.1056,25.1056,25.1075,25.1075,25.1036,25.1036,25.1054,25.1054,25.1076,25.1076,25.101,25.101,
L,26.5227,26.5227,25.1034,25.1034,25.1045,25.1045,25.1056,25.1056,25.1075,25.1075,25.1036,25.1036,25.1054,25.1054,25.1076,25.1076,25.101,25.101,
L,26.8104,26.8104,25.1034,25.1034,25.1045,25.1045,25.1056,25.1056,25.1075,25.1075,25.1036,25.1036,25.1054,25.1054,25.1076,25.1076,25.101,25.101,
L,27.0808,27.0808,25.1034,25.1034,25.1045,25.1045,25.1056,25.1056,25.1075,25.1075,25.1036,25.1036,25.1054,25.1054,25.1076,25.1076,25.101,25.101,
L,27.3626,27.3626,25.1034,25.1034,25.1045,25.1045,25.1056,25.1056,25.1075,25.1075,25.1036,25.1036,25.1054,25.1054,25.1076,25.1076,25.101,25.101,
L,27.6378,27.6378,25.1034,25.1034,25.1045,25.1045,25.1056,25.1056,25.1075,25.1075,25.1036,25.1036,25.1054,25.1054,25.1076,25.1076,25.101,25.101,
L,27.9148,27.9148,25.1034,25.1034,25.1045,25.1045,25.1056,25.1056,25.1075,25.1075,25.1036,25.1036,25.1054,25.1054,25.1076,25.1076,25.101,25.101,
U,28.1949,28.1949,28.2029,28.2029,28.2043,28.2043,28.2011,28.2011,28.2471,28.2471,28.2042,28.2042,28.2052,28.2052,28.2084,28.2084,28.2008,28.2008,
L,28.2643,28.2643,28.2029,28.2029,28.2043,28.2043,28.2011,28.2011,28.2471,28.2471,28.2042,28.2042,28.2052,28.2052,28.2084,28.2084,28.2008,28.2008,
L,28.5262,28.5262,28.2029,28.2029,28.2043,28.2043,28.2011,28.2011,28.2471,28.2471,28.2042,28.2042,28.2052,28.2052,28.2084,28.2084,28.2008,28.2008,
L,28.8025,28.8025,28.2029,28.2029,28.2043,28.2043,28.2011,28.2011,28.2471,28.2471,28.2042,28.2042,28.2052,28.2052,28.2084,28.2084,28.2008,28.2008,
L,29.1027,29.1027,28.2029,28.2029,28.2043,28.2043,28.2011,28.2011,28.2471,28.2471,28.2042,28.2042,28.2052,28.2052,28.2084,28.2084,28.2008,28.2008,
L,29.4166,29.4166,28.2029,28.2029,28.2043,28.2043,28.2011,28.2011,28.2471,28.2471,28.2042,28.2042,28.2052,28.2052,28.2084,28.2084,28.2008,28.2008,
L,29.7229,29.7229,28.2029,28.2029,28.2043,28.2043,28.2011,28.2011,28.2471,28.2471,28.2042,28.2042,28.2052,28.2052,28.2084,28.2084,28.2008,28.2008,
L,30.0226,30.0226,28.2029,28.2029,28.2043,28.2043,28.2011,28.2011,28.2471,28.2471,28.2042,28.2042,28.2052,28.2052,28.2084,28.2084,28.2008,28.2008,
L,30.3376,30.3376,28.2029,28.2029,28.2043,28.2043,28.2011,28.2011,28.2471,28.2471,28.2042,28.2042,28.2052,28.2052,28.2084,28.2084,28.2008,28.2008,
L,30.6453,30.6453,28.2029,28.2029,28.2043,28.2043,28.2011,28.2011,28.2471,28.2471,28.2042,28.2042,28.2052,28.2052,28.2084,28.2084,28.2008,28.2008,
L,30.9682,30.9682,28.2029,28.2029,28.2043,28.2043,28.2011,28.2011,28.2471,28.2471,28.2042,28.2042,28.2052,28.2052,28.2084,28.2084,28.2008,28.2008,
L,31.285,31.285,28.2029,28.2029,28.2043,28.2043,28.2011,28.2011,28.2471,28.2471,28.2042,28.2042,28.2052,28.2052,28.2084,28.2084,28.2008,28.2008,
U,31.5917,31.5917,31.5997,31.5997,31.6502,31.6502,31.5963,31.5963,31.6622,31.6622,31.6034,31.6034,31.6019,31.6019,31.6879,31.6879,31.6011,31.6011,
L,31.7043,31.7043,31.5997,31.5997,31.6502,31.6502,31.5963,31.5963,31.6622,31.6622,31.6034,31.6034,31.6019,31.6019,31.6879,31.6879,31.6011,31.6011,
L,31.9851,31.9851,31.5997,31.5997,31.6502,31.6502,31.5963,31.5963,31.6622,31.6622,31.6034,31.6034,31.6019,31.6019,31.6879,31.6879,31.6011,31.6011,
L,32.307,32.307,31.5997,31.5997,31.6502,31.6502,31.5963,31.5963,31.6622,31.6622,31.6034,31.6034,31.6019,31.6019,31.6879,31.6879,31.6011,31.6011,
L,32.6218,32.6218,31.5997,31.5997,31.6502,31.6502,31.5963,31.5963,31.6622,31.6622,31.6034,31.6034,31.6019,31.6019,31.6879,31.6879,31.6011,31.6011,
L,32.9383,32.9383,31.5997,31.5997,31.6502,31.6502,31.5963,31.5963,31.6622,31.6622,31.6034,31.6034,31.6019,31.6019,31.6879,31.6879,31.6011,31.6011,
L,33.2613,33.2613,31.5997,31.5997,31.6502,31.6502,31.5963,31.5963,31.6622,31.6622,31.6034,31.6034,31.6019,31.6019,31.6879,31.6879,31.6011,31.6011,
L,33.5803,33.5803,31.5997,31.5997,31.6502,31.6502,31.5963,31.5963,31.6622,31.6622,31.6034,31.6034,31.6019,31.6019,31.6879,31.6879,31.6011,31.6011,
L,33.896,33.896,31.5997,31.5997,31.6502,31.6502,31.5963,31.5963,31.6622,31.6622,31.6034,31.6034,31.6019,31.6019,31.6879,31.6879,31.6011,31.6011,
